"","case_id","Helland","Helland_prob.C1","Helland_prob.C2","Helland_prob.C4","Helland_prob.C5","Bentink.subtype.score","Bentink.subtype","Bentink.Angiogenic.proba","Bentink.nonAngiogenic.proba","Verhaak","Verhaak_gsva.DIF","Verhaak_gsva.IMR","Verhaak_gsva.MES","Verhaak_gsva.PRO","Konecny","Konecny_prob.C1_immL","Konecny_prob.C2_diffL","Konecny_prob.C3_profL","Konecny_prob.C4_mescL","ConsensusOV","ConsensusOV_probs.IMR_consensus","ConsensusOV_probs.DIF_consensus","ConsensusOV_probs.PRO_consensus","ConsensusOV_probs.MES_consensus"
"93","8a8dab8f-000a-46bc-9e8e-de80237aed4c","C4",-0.730390613508967,-0.48769116676055,0.924270175487754,0.464065046186651,0.846374019578547,"nonAngiogenic",5.00880666667389e-06,0.999994991193333,"PRO",0.611033591415393,0.544497729594864,0.36829528319981,0.713170521538653,"C2_diffL",-0.335010793308149,0.331270150814996,0.0958104024955077,-0.33768206294515,"DIF_consensus",0.114,0.542,0.23,0.114
"94","791c5e20-ea2c-483e-b409-bea457466497","C2",-0.300155167394553,0.730299789537661,0.149920261381346,-0.867243040991957,0.473910545375278,"nonAngiogenic",0.00032815256269441,0.999671847437306,"IMR",0.464662683726571,0.768085678408615,0.496617150824553,0.516084273471113,"C1_immL",0.60136762185467,-0.332419682695992,-0.463824848923338,0.121431314233527,"IMR_consensus",0.878,0.072,0.024,0.026
"95","e790bff9-6d2d-48b7-af55-b1029378322e","C1",1.26998328498337,0.42412886208599,-0.994080413574994,-1.29882001963462,-0.29677964899316,"Angiogenic",0.653127408031032,0.346872591968968,"IMR",0.715766833270554,0.734173591045261,0.730725197702934,0.477355340737037,"C4_mescL",0.406784290992332,-0.426164834139237,-0.0918238466875812,0.45094515576167,"IMR_consensus",0.542,0.116,0.038,0.304
"96","774c4255-87c8-4e0d-9f23-64ac32174a82","C5",-0.918750322005138,-1.29519344078249,0.549221881121247,1.90765673465036,0.831248645657025,"nonAngiogenic",5.93607531188909e-06,0.999994063924688,"PRO",0.351647638572426,0.0229632891593261,0.179402296940252,0.765562825804219,"C2_diffL",-0.583919527585205,0.489311547750868,0.449848330298951,-0.447947344075245,"PRO_consensus",0.022,0.112,0.852,0.014
"97","7d14ddef-7a1b-4515-9536-3fc4a9b85702","C4",-0.25200631221129,-0.481295732574929,0.181640326719486,-0.187828311751849,0.568744673250976,"nonAngiogenic",0.000113153729573285,0.999886846270427,"IMR",0.529042298404139,0.675735014669459,0.576562098448573,0.398527482919033,"C4_mescL",0.16208583645173,-0.141102425314343,-0.123083224115334,0.208543689176447,"IMR_consensus",0.518,0.132,0.09,0.26
"98","9b68eedc-cd12-4d48-865c-d69aec556dd4","C2",-0.688044983418063,2.61274280116554,0.395635440609564,-1.17544275535436,0.790221832375227,"nonAngiogenic",9.40986054056133e-06,0.99999059013946,"IMR",0.709025222165042,0.918106057315878,0.446340348942172,0.0817288004757905,"C1_immL",0.618152327974238,-0.226825168187701,-0.624581833439092,0.0437079313023728,"IMR_consensus",0.99,0.008,0,0.002
"99","f0cdf1bd-137e-42cf-a98f-dc9dd37ae19d","C1",0.130277113966769,-0.0167392997286589,0.0201851283291148,-0.135317187262125,0.288797691177737,"nonAngiogenic",0.00261736543992699,0.997382634560073,"DIF",0.838943402525368,0.56334284355104,0.62665803740296,0.196211680358616,"C4_mescL",-0.175534921096173,0.029415695769238,0.122678845709067,0.138104010129105,"MES_consensus",0.106,0.182,0.076,0.636
"100","57bfee10-7547-4a15-a774-23ea7e6cf5e9","C4",-0.619789873728755,0.0265961722175612,0.59117576055716,-0.143093618102504,0.716570754218442,"nonAngiogenic",2.1516409152799e-05,0.999978483590847,"DIF",0.971696594715187,0.682156242849181,0.420206435645387,0.0712767415035995,"C1_immL",0.296273862403112,-0.0256617591951988,-0.385813619731591,-0.0332648867592203,"DIF_consensus",0.1,0.89,0.004,0.006
"101","d0f28c51-328f-4573-a872-a3ef811d18ca","C4",-0.869155485448524,-0.603927587097422,0.756172496198384,0.06135934895783,0.733283168700638,"nonAngiogenic",1.78347060573816e-05,0.999982165293943,"IMR",0.538070192950655,0.623166853030346,0.309555136586128,0.278835273322924,"C2_diffL",0.0407774295321516,0.144524111814826,-0.147952607295565,-0.218394436108953,"IMR_consensus",0.514,0.28,0.08,0.126
"102","36e1390b-65ee-499f-8247-df984c24547f","C1",2.0878158166288,1.1723274510277,-1.834416047492,-1.17937597013408,-0.478469308227602,"Angiogenic",0.9354212268769,0.0645787731230998,"MES",0.484359780924646,0.760413264639481,0.865794066273248,0.392377964608901,"C4_mescL",0.490772018052105,-0.629020109135478,-0.116300786369594,0.686632087556265,"MES_consensus",0.268,0.042,0.02,0.67
