"sample","assigned_subtype","max_score","score","risk","subtype.subtype.score","subtype.subtype","subtype.Angiogenic.proba","subtype.nonAngiogenic.proba"
"8e3391f6-45fe-43c4-8b3d-2d247e75e223.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999969653891747,0.685949698114283,0,0.685949698114283,"nonAngiogenic",3.03461082531846e-05,0.999969653891747
"f08b0e14-26ec-4a08-8668-66d0137d72b1.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999977694536819,0.713363457116167,0,0.713363457116167,"nonAngiogenic",2.23054631813967e-05,0.999977694536819
"c5de138c-103d-4a75-a2eb-7279c1046d0d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999984428044614,0.745365292284075,0,0.745365292284075,"nonAngiogenic",1.55719553858966e-05,0.999984428044614
"e2282ea0-e21f-439d-899b-55a42119cd50.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999807491870254,0.521416905082209,0,0.521416905082209,"nonAngiogenic",0.000192508129745772,0.999807491870254
"e0359ee9-8ff1-4f46-9d5e-6dd51f0d7d6a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999184899721327,0.39284601156357,0,0.39284601156357,"nonAngiogenic",0.000815100278672483,0.999184899721327
"e8725b9d-f94d-4206-bb2b-4f67ad48487a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999861648047895,0.550838492534992,0,0.550838492534992,"nonAngiogenic",0.000138351952104789,0.999861648047895
"161a0325-0f8a-4d41-be34-6740025c4435.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99996360470806,0.669762327114751,0,0.669762327114751,"nonAngiogenic",3.63952919400387e-05,0.99996360470806
"2d1f87db-68ea-4a99-beab-ac630a5b407a.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.973341034765086,1,-0.973341034765086,"Angiogenic",0.999733616507647,0.000266383492353294
"7477b82e-dc6c-4bf4-ba14-b7d33a867161.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.944056974271897,0.0112168153996621,0,0.0112168153996621,"nonAngiogenic",0.0559430257281034,0.944056974271897
"4f1e300b-a17e-4226-ab42-802c382ac826.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99998654340479,0.758367069053332,0,0.758367069053332,"nonAngiogenic",1.34565952102026e-05,0.99998654340479
"b7b8a33a-46af-4ae9-aea3-a8d18d27c0ab.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.996849578814862,0.272242959369219,0,0.272242959369219,"nonAngiogenic",0.00315042118513752,0.996849578814862
"6e7487d8-ad27-46b8-9a50-eab558676946.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999987143863175,0.762432110816308,0,0.762432110816308,"nonAngiogenic",1.28561368244486e-05,0.999987143863175
"880f1d5d-52b1-494c-83ed-164437af010f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999989708971193,0.782250442077968,0,0.782250442077968,"nonAngiogenic",1.02910288069038e-05,0.999989708971193
"e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999981299282857,0.729060708933156,0,0.729060708933156,"nonAngiogenic",1.87007171428557e-05,0.999981299282857
"505c0f45-5452-4d4c-aecf-35d78b41a3b4.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.399617769595785,1,-0.399617769595785,"Angiogenic",0.856637985662089,0.143362014337911
"40578293-a4b2-449e-bcdb-f6ae9bfbc3e2.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999981513351528,0.730085977148518,0,0.730085977148518,"nonAngiogenic",1.84866484723589e-05,0.999981513351528
"c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99859718553928,0.344445840006216,0,0.344445840006216,"nonAngiogenic",0.00140281446071975,0.99859718553928
"2b12b5be-f274-4a43-b69b-24b736e2bcac.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999986855599641,0.760457426163835,0,0.760457426163835,"nonAngiogenic",1.31444003588824e-05,0.999986855599641
"216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.563511783584279,1,-0.563511783584279,"Angiogenic",0.974120944132523,0.0258790558674766
"30351cfc-3af6-45bb-9106-9a1fc6ae7bcc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.33867971835362,1.33867971835362,0,1.33867971835362,"nonAngiogenic",1.98971668397691e-08,0.999999980102833
"02d00dd6-708d-46a9-b885-d6d14eed564d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999816996381009,0.525926603082445,0,0.525926603082445,"nonAngiogenic",0.00018300361899129,0.999816996381009
"86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999998048333236,0.930305738577712,0,0.930305738577712,"nonAngiogenic",1.9516667635992e-06,0.999998048333236
"53eaeb7f-a3c6-46df-b1ff-fb40cb84912e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999991138834125,0.795572023418397,0,0.795572023418397,"nonAngiogenic",8.86116587485067e-06,0.999991138834125
"f6e1478c-72b3-45ae-a328-bba09df4a0a5.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999939355963363,0.624292536524578,0,0.624292536524578,"nonAngiogenic",6.06440366365477e-05,0.999939355963363
"7e2f7b6d-46d7-4b37-86d8-354da4408713.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999906678270928,0.585905990707579,0,0.585905990707579,"nonAngiogenic",9.33217290716699e-05,0.999906678270928
"51b41730-a7f8-4b00-9f17-808c5057077f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999989534065747,0.780749647575705,0,0.780749647575705,"nonAngiogenic",1.04659342531198e-05,0.999989534065747
"d329a391-79e4-4ce0-b335-0e8a4074ba58.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99998039377729,0.724849858517937,0,0.724849858517937,"nonAngiogenic",1.96062227100598e-05,0.99998039377729
"61b94289-2f3d-45ab-94d9-80278e53da3b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.995518158690913,0.240733793832226,0,0.240733793832226,"nonAngiogenic",0.00448184130908729,0.995518158690913
"6965bf9d-d903-428d-91f1-c240967edb77.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999910331436561,0.58946235035481,0,0.58946235035481,"nonAngiogenic",8.96685634385722e-05,0.999910331436561
"299f99cd-e2df-4266-a488-4f8f48aa68d9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.06359505782897,1.06359505782897,0,1.06359505782897,"nonAngiogenic",4.36880192605731e-07,0.999999563119807
"f25d516a-d4ea-4f89-9f6e-9f41c1634505.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999897179627187,0.577273420730562,0,0.577273420730562,"nonAngiogenic",0.000102820372813196,0.999897179627187
"53d87f0d-55f7-473d-b5ec-ccf8d1447ec0.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.07939714751057,1,-1.07939714751057,"Angiogenic",0.999919023578661,8.0976421338637e-05
"08a88278-e3c9-4646-8d9f-6913ba17a009.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999985261574829,0.750264354725719,0,0.750264354725719,"nonAngiogenic",1.47384251708544e-05,0.999985261574829
"b9ac701c-5ec1-49bb-b988-7799a603981d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999949262380574,0.640175922951099,0,0.640175922951099,"nonAngiogenic",5.0737619425998e-05,0.999949262380574
"99fea937-9d25-46e5-8fcf-b8319d0fa002.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999982066010731,0.732788802780946,0,0.732788802780946,"nonAngiogenic",1.79339892690428e-05,0.999982066010731
"d9d0bbf5-4b7e-471b-9481-fe3706d480ab.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999998986665836,0.98867295410137,0,0.98867295410137,"nonAngiogenic",1.01333416364595e-06,0.999998986665836
"137283ac-bd8f-424a-bf5b-e70b05b6a3e9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999933153817012,0.615620867692793,0,0.615620867692793,"nonAngiogenic",6.68461829878595e-05,0.999933153817012
"b849f8c0-4937-4e95-bfc7-c8da9340d021.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999990309878122,0.787608272435839,0,0.787608272435839,"nonAngiogenic",9.6901218775668e-06,0.999990309878122
"d4a99056-1263-41dd-910a-a5a34394cf42.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99977387729648,0.507082158125772,0,0.507082158125772,"nonAngiogenic",0.000226122703520233,0.99977387729648
"24c88f11-3839-493f-9357-f8be5bbadaf6.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999693875974987,0.480100483575538,0,0.480100483575538,"nonAngiogenic",0.000306124025013122,0.999693875974987
"d9112d90-1e2f-4359-bf56-7ea55802a50f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999996124657558,0.869221272951821,0,0.869221272951821,"nonAngiogenic",3.87534244194808e-06,0.999996124657558
"3e81ddc0-4479-48c8-a93d-a63b9eb4e8c0.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.859829636605289,1,-0.859829636605289,"Angiogenic",0.999047648093657,0.0009523519063433
"41bdbd88-b4b2-4884-8a44-b34656ae4156.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999991576825014,0.800086172672867,0,0.800086172672867,"nonAngiogenic",8.42317498557916e-06,0.999991576825014
"c99fbe90-c684-42dd-ba96-66aa1f1295d8.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.997948268948872,0.310530615159696,0,0.310530615159696,"nonAngiogenic",0.00205173105112781,0.997948268948872
"f43a4550-8d3e-44c5-ad1a-2b0d173809db.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.700990746292477,-0.164554191534528,0,-0.164554191534528,"nonAngiogenic",0.299009253707523,0.700990746292477
"1d359158-291b-4629-bd6f-0d605ac6afa7.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.73855767126512,-0.147949341009406,0,-0.147949341009406,"nonAngiogenic",0.261442328734879,0.73855767126512
"8a98119d-760e-49dd-84e7-1b97079b0397.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999696146662379,0.480763684365327,0,0.480763684365327,"nonAngiogenic",0.000303853337621054,0.999696146662379
"0cb97f5d-d78d-409e-9b67-30f15d6ac77b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999784930072708,0.511545875872799,0,0.511545875872799,"nonAngiogenic",0.000215069927291897,0.999784930072708
"c2f06573-c165-486c-bf6c-28316a82acaa.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999956884666335,0.654673056474202,0,0.654673056474202,"nonAngiogenic",4.31153336647507e-05,0.999956884666335
"ec34b3b2-e9d3-49bb-bc27-6a16103ad51a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998966247185219,0.371664549859682,0,0.371664549859682,"nonAngiogenic",0.00103375281478064,0.998966247185219
"67293c0e-904a-4cc2-ad09-a99d791bd05a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999921263711894,0.601041337844671,0,0.601041337844671,"nonAngiogenic",7.87362881057413e-05,0.999921263711894
"0f3357a3-d579-4b27-a486-1550bc45890d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999958604827714,0.658298855687501,0,0.658298855687501,"nonAngiogenic",4.1395172286323e-05,0.999958604827714
"0526fdf7-a3a0-4e33-b681-d5e3ec7b4a72.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.472985086310286,1,-0.472985086310286,"Angiogenic",0.931599682088401,0.0684003179115992
"68f32d39-8608-443c-ac04-95f12812fb72.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.50549222725745,1.50549222725745,0,1.50549222725745,"nonAngiogenic",3.05672737340554e-09,0.999999996943273
"4383d6c3-b23c-412a-9329-25cd54654941.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999966039440906,0.675928372907143,0,0.675928372907143,"nonAngiogenic",3.39605590941648e-05,0.999966039440906
"57439dc1-cb41-424c-ab78-f8d8efa49d27.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999457214920015,0.429078054087412,0,0.429078054087412,"nonAngiogenic",0.000542785079985174,0.999457214920015
"e18acf1a-8d53-42a4-917c-1bc7e0a13888.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.593754719606013,-0.206631585028745,0,-0.206631585028745,"nonAngiogenic",0.406245280393987,0.593754719606013
"960e2805-9b82-4d03-84fe-39fda23c6646.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999985691117959,0.752898294191254,0,0.752898294191254,"nonAngiogenic",1.43088820409662e-05,0.999985691117959
"7711187f-5e2a-44eb-804f-c32556a2f02f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999934330095748,0.617201929136291,0,0.617201929136291,"nonAngiogenic",6.56699042519979e-05,0.999934330095748
"cac82d7b-ee82-44eb-8c1d-8371084e6359.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999827863737852,0.531379209064274,0,0.531379209064274,"nonAngiogenic",0.000172136262148249,0.999827863737852
"8a7a4704-c698-4291-ba48-207895898a40.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998706340175827,0.35166914289238,0,0.35166914289238,"nonAngiogenic",0.00129365982417343,0.998706340175827
"d0cb6e31-ce63-4c74-ad17-b2bcc5bdc053.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999895548649086,0.575871804984825,0,0.575871804984825,"nonAngiogenic",0.000104451350913802,0.999895548649086
"caa902d6-c184-4b05-b61c-96c04f7196b0.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998066304771488,0.315817490118975,0,0.315817490118975,"nonAngiogenic",0.00193369522851188,0.998066304771488
"61eb62f8-cb54-47af-86e6-b256f6ebebfe.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.366547537168101,1,-0.366547537168101,"Angiogenic",0.804754255603869,0.195245744396131
"ecff58ca-03fb-42b8-8da2-c971025a43e8.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999979015346038,0.718799244575237,0,0.718799244575237,"nonAngiogenic",2.09846539623876e-05,0.999979015346038
"36aef44f-03b6-4aff-bc8a-dfbc664dd2d0.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999981398222476,0.729533107311676,0,0.729533107311676,"nonAngiogenic",1.86017775239663e-05,0.999981398222476
"6ab54953-3d77-4239-bf4a-5a893cf9a43c.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998846047855529,0.361858533022939,0,0.361858533022939,"nonAngiogenic",0.00115395214447094,0.998846047855529
"3f58096d-e305-4c10-95ee-0d02486bf53c.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999997446157361,0.906358604343762,0,0.906358604343762,"nonAngiogenic",2.55384263942717e-06,0.999997446157361
"e542409d-6a83-430f-9437-7aee6d6be668.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.970002473784541,1,-0.970002473784541,"Angiogenic",0.999723442876588,0.000276557123411512
"f2db0392-6666-4458-a93b-e0ec560018c2.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999983646079132,0.741002088669844,0,0.741002088669844,"nonAngiogenic",1.63539208676387e-05,0.999983646079132
"71425fe1-3503-4f0b-bcb0-2a35cdea4b0e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999988613080926,0.773239070365538,0,0.773239070365538,"nonAngiogenic",1.13869190740693e-05,0.999988613080926
"dfe1fbdb-b7c2-46f0-ae12-b63a8375b8be.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.933258148437795,-0.00552497736048518,0,-0.00552497736048518,"nonAngiogenic",0.0667418515622054,0.933258148437795
"872c6084-34b9-4037-88bd-b6cb69b4bf1f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999961617359127,0.665027696410638,0,0.665027696410638,"nonAngiogenic",3.83826408734736e-05,0.999961617359127
"91438de0-6c76-4add-b836-2283ffe21473.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999955660607446,0.652179993190002,0,0.652179993190002,"nonAngiogenic",4.4339392553964e-05,0.999955660607446
"24c604c0-2021-4829-b187-f160ee75d6cc.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999932155136372,0.614300204622052,0,0.614300204622052,"nonAngiogenic",6.78448636282657e-05,0.999932155136372
"5c58a396-5f7b-4374-a6e7-09f381d945dd.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999733802656477,0.492549077717115,0,0.492549077717115,"nonAngiogenic",0.000266197343523456,0.999733802656477
"f03483bb-8ad5-42e2-9b5e-31e7af8edd2f.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.01532482680403,1.01532482680403,0,1.01532482680403,"nonAngiogenic",7.51230519404685e-07,0.99999924876948
"6b5cd598-f52f-48bc-8256-74a2e98ec04b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999988594381225,0.773092948922456,0,0.773092948922456,"nonAngiogenic",1.14056187752681e-05,0.999988594381225
"3852b0f7-4b5b-444f-b948-f04b2d112b2b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999801268717007,0.518583188514433,0,0.518583188514433,"nonAngiogenic",0.000198731282992824,0.999801268717007
"6bc01daa-5c11-4c87-916f-09e6fec65c5a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99985510407224,0.546722441804565,0,0.546722441804565,"nonAngiogenic",0.000144895927760155,0.99985510407224
"23c3ac66-3601-425a-9063-cb3058dafb84.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999984129515071,0.7436742367393,0,0.7436742367393,"nonAngiogenic",1.58704849292823e-05,0.999984129515071
"bcd9d3bc-bd8a-4c67-85c7-0dc0939d727e.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.410622954323482,1,-0.410622954323482,"Angiogenic",0.871156807090472,0.128843192909528
"bd0a6575-996a-45d2-9be2-2187a1cf1cbe.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99976029585237,0.501886834638735,0,0.501886834638735,"nonAngiogenic",0.000239704147630369,0.99976029585237
"c133f156-8d5e-4072-a990-86ccb7db09c9.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999966633978824,0.677501217575932,0,0.677501217575932,"nonAngiogenic",3.33660211758734e-05,0.999966633978824
"bffe7439-0f9b-422f-b073-06050afd8b18.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999964241506336,0.671334269502276,0,0.671334269502276,"nonAngiogenic",3.5758493664014e-05,0.999964241506336
"55f58064-b810-4345-bd41-a844cfb255c6.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999974405591777,0.701114940837252,0,0.701114940837252,"nonAngiogenic",2.55944082234477e-05,0.999974405591777
"d169e3da-0c53-4194-89c8-d5a87d4e9aa5.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999953421224703,0.647792139251642,0,0.647792139251642,"nonAngiogenic",4.65787752972782e-05,0.999953421224703
"9ee6252a-3269-484d-9f09-9ea169ff9665.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.38880847313808,1,-1.38880847313808,"Angiogenic",0.999997491510486,2.50848951376822e-06
"dfac6279-e38d-4c50-b1cf-c32bcf81a029.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99996102433006,0.663662292219625,0,0.663662292219625,"nonAngiogenic",3.89756699400077e-05,0.99996102433006
"b1f91d13-fe60-4444-a254-db4fd36163a4.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999612175403233,0.459027139227897,0,0.459027139227897,"nonAngiogenic",0.000387824596767149,0.999612175403233
"accf08d4-a784-4908-831a-7a08d4c5f0f5.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.998527801004647,0.340140586909961,0,0.340140586909961,"nonAngiogenic",0.00147219899535351,0.998527801004647
"7211b055-44a1-4b87-a97e-ce36fdca987d.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.66429176453273,1,-0.66429176453273,"Angiogenic",0.991505597611485,0.00849440238851468
"d421a512-b1d2-4275-9374-b579352abb25.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",1.10602561624028,1.10602561624028,0,1.10602561624028,"nonAngiogenic",2.71288355663754e-07,0.999999728711644
"f5c15b21-916a-4900-aec7-d30ed3377e0a.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999872826919175,0.558342164285887,0,0.558342164285887,"nonAngiogenic",0.000127173080824544,0.999872826919175
"32c81ba3-dca1-4bbd-9e03-5899dc6e3b0b.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999959615839733,0.660500867096806,0,0.660500867096806,"nonAngiogenic",4.03841602667942e-05,0.999959615839733
"11cd1a63-6d3a-4038-a3d5-a3ac8976c6f0.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.730150645913779,-0.151787284593469,0,-0.151787284593469,"nonAngiogenic",0.269849354086221,0.730150645913779
"017ba6ed-d634-4550-b2ab-2048d71b9830.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999988105430396,0.769354929980763,0,0.769354929980763,"nonAngiogenic",1.18945696037853e-05,0.999988105430396
"f04b7806-98d3-45b7-a8dd-e50812a5ca3f.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.992213402319274,1,-0.992213402319274,"Angiogenic",0.999784478795876,0.000215521204123838
"c643ec57-c47c-4196-b159-4b98b7f62728.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999977567260049,0.712856760019202,0,0.712856760019202,"nonAngiogenic",2.2432739950763e-05,0.999977567260049
"a883c598-9431-4b75-aed7-f2c8967bd020.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999964028017746,0.670804173244535,0,0.670804173244535,"nonAngiogenic",3.59719822538184e-05,0.999964028017746
"052a97e5-fd39-4af4-a29a-284bc185c9e7.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999864737599408,0.552849906050114,0,0.552849906050114,"nonAngiogenic",0.000135262400592366,0.999864737599408
"80422946-6ccc-40bd-bf90-e2b9a159a826.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.926961612326332,1,-0.926961612326332,"Angiogenic",0.999551649252631,0.000448350747369278
"7c81d253-3d75-4f27-8cc1-b1ac20c77ff5.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.939271892765364,1,-0.939271892765364,"Angiogenic",0.999609513032903,0.000390486967097558
"4050c1a3-e430-4ab6-9e11-d267f48e51ad.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99999120032673,0.796192155315858,0,0.796192155315858,"nonAngiogenic",8.79967326975645e-06,0.99999120032673
"fb8ee269-a38b-47ef-b548-7804340e0cda.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999988700399097,0.773924575548171,0,0.773924575548171,"nonAngiogenic",1.12996009030866e-05,0.999988700399097
"852964b8-1f8e-4891-a1a4-a63186d841ab.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999885505776599,0.567695801357751,0,0.567695801357751,"nonAngiogenic",0.000114494223401354,0.999885505776599
"a235d4c4-13bf-4267-82b5-1a4c82d202b3.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999986177084569,0.75597527781819,0,0.75597527781819,"nonAngiogenic",1.38229154310294e-05,0.999986177084569
"d5e9bdbb-009d-420a-ab9b-7e584d16465f.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.252094385946727,1,-0.252094385946727,"Angiogenic",0.532707838579058,0.467292161420942
"87ba5532-0958-4480-9f81-c567430216f2.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999582426780368,0.452443048480321,0,0.452443048480321,"nonAngiogenic",0.000417573219632346,0.999582426780368
"15083e68-c064-4f08-9cd8-61a25547f754.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999987829212494,0.767310601245135,0,0.767310601245135,"nonAngiogenic",1.21707875058815e-05,0.999987829212494
"597eeda6-4844-4897-8fa6-8b42317b88d6.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999979552091756,0.721106666496998,0,0.721106666496998,"nonAngiogenic",2.04479082441072e-05,0.999979552091756
"c99daa88-5672-437c-af99-5b31f28ec087.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99992245779079,0.602402290781449,0,0.602402290781449,"nonAngiogenic",7.75422092103115e-05,0.99992245779079
"68831b64-75d3-410c-ab86-105d126690e9.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-3.37924997611286,1,-3.37924997611286,"Angiogenic",1,4.92209787576484e-16
"7696baa7-abb2-4c3e-8c10-72bedc9d7b2d.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999982183131157,0.733372277998259,0,0.733372277998259,"nonAngiogenic",1.78168688427319e-05,0.999982183131157
"9d472afb-5cd1-41d2-b188-fa9f8b706d35.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999975631755584,0.705486818382033,0,0.705486818382033,"nonAngiogenic",2.4368244415476e-05,0.999975631755584
"3ea1cf0a-bbd2-40d2-b006-efdfe59d2ed5.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.307128009051999,1,-0.307128009051999,"Angiogenic",0.67896562566287,0.32103437433713
"b66a1ba2-0f0d-4eb0-8f60-ca07cf3bc997.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999896025306852,0.576279154899427,0,0.576279154899427,"nonAngiogenic",0.000103974693147725,0.999896025306852
"05a9121e-555a-49ee-ad73-4d0bf8771a82.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-0.386769970131813,1,-0.386769970131813,"Angiogenic",0.837992587350542,0.162007412649458
"fa401e4b-6102-4c3e-8bc9-62fa94e1388e.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.99999820667672,0.93784061722992,0,0.93784061722992,"nonAngiogenic",1.79332328034588e-06,0.99999820667672
"fdea882d-5c90-4536-b7b4-52144da6bff6.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999923679376317,0.603816454251962,0,0.603816454251962,"nonAngiogenic",7.63206236833582e-05,0.999923679376317
"2fb7ad5a-0ef2-4524-9fa8-4d61d1bb04e1.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999970634879144,0.688876048891818,0,0.688876048891818,"nonAngiogenic",2.93651208564598e-05,0.999970634879144
"39db5888-3562-40d9-9356-b463caa15cda.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999986522557193,0.758229212506628,0,0.758229212506628,"nonAngiogenic",1.34774428072978e-05,0.999986522557193
"be6fc173-98ff-4aa1-a7a9-14ac5cffebc4.rna_seq.augmented_star_gene_counts.tsv","nonAngiogenic",0.999195370036773,0.393998248798386,0,0.393998248798386,"nonAngiogenic",0.000804629963227415,0.999195370036773
"fcfc2db3-01ff-4f31-a8fc-7a5f1a7051f8.rna_seq.augmented_star_gene_counts.tsv","Angiogenic",1,-1.46186929092245,1,-1.46186929092245,"Angiogenic",0.999998895667893,1.10433210693792e-06
