"sample","assigned_subtype","max_score","C1_immL","C2_diffL","C3_profL","C4_mescL"
"d329a391-79e4-4ce0-b335-0e8a4074ba58.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.35027615970806,-0.228328356748486,0.35027615970806,-0.0354304424663302,-0.47216045557249
"61b94289-2f3d-45ab-94d9-80278e53da3b.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.336988874590062,0.336988874590062,-0.250671709276887,-0.0863452791137627,0.24708795656583
"6965bf9d-d903-428d-91f1-c240967edb77.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.363066055638911,0.363066055638911,-0.119877338788106,-0.366080694804386,-0.0360022061047425
"299f99cd-e2df-4266-a488-4f8f48aa68d9.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.182597509132615,0.0692029705318966,0.182597509132615,-0.217444536036009,-0.286846841771289
"f25d516a-d4ea-4f89-9f6e-9f41c1634505.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.292192939278746,0.292192939278746,-0.0649034432508796,-0.385632446344805,-0.165179275662276
"53d87f0d-55f7-473d-b5ec-ccf8d1447ec0.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.500471317673153,0.124526458430938,-0.434542473042118,0.139290310337261,0.500471317673153
"08a88278-e3c9-4646-8d9f-6913ba17a009.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.564559105222894,0.564559105222894,-0.217573760517083,-0.610736524673384,0.0103735848609027
"b9ac701c-5ec1-49bb-b988-7799a603981d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.130769462852745,0.0782403646003214,0.130769462852745,-0.364725452636948,-0.224845735753723
"99fea937-9d25-46e5-8fcf-b8319d0fa002.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.226878228355562,0.226878228355562,-0.0478976064873719,-0.42284660159053,0.0140275199705853
"d9d0bbf5-4b7e-471b-9481-fe3706d480ab.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.350529906250179,-0.373414213956578,0.350529906250179,0.26433990321605,-0.305701179554391
"137283ac-bd8f-424a-bf5b-e70b05b6a3e9.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.444797269648862,0.444797269648862,-0.243019950052777,-0.395545610622513,0.13010940085279
"b849f8c0-4937-4e95-bfc7-c8da9340d021.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.253978475652788,0.253978475652788,0.0100450420497977,-0.46132800685553,-0.13232173250387
"d4a99056-1263-41dd-910a-a5a34394cf42.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.500945081631806,0.500945081631806,-0.236082135598506,-0.494469022612574,0.0473930009547926
"24c88f11-3839-493f-9357-f8be5bbadaf6.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.451942350687629,-0.445461399097395,0.301240733859019,0.451942350687629,-0.23914345907735
"d9112d90-1e2f-4359-bf56-7ea55802a50f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.509342846864223,-0.505531348036745,0.509342846864223,0.34221043392657,-0.50029081145514
"3e81ddc0-4479-48c8-a93d-a63b9eb4e8c0.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.634745482526109,0.325194146112927,-0.487614047877074,-0.0171941994864283,0.634745482526109
"41bdbd88-b4b2-4884-8a44-b34656ae4156.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.457346674041107,-0.379139411586794,0.457346674041107,0.210408500026687,-0.499755890358967
"c99fbe90-c684-42dd-ba96-66aa1f1295d8.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.304669662501557,-0.254423328964613,0.103589894586585,0.304669662501557,0.00522941710205607
"f43a4550-8d3e-44c5-ad1a-2b0d173809db.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.45456462048475,-0.0669837448034966,-0.243866513158534,0.198172328211454,0.45456462048475
"1d359158-291b-4629-bd6f-0d605ac6afa7.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.519945825895637,0.335880336608885,-0.444655714571539,-0.151280371005142,0.519945825895637
"8a98119d-760e-49dd-84e7-1b97079b0397.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.655680497322429,0.655680497322429,-0.35572077620793,-0.610038740266749,0.223341714949918
"0cb97f5d-d78d-409e-9b67-30f15d6ac77b.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.0654993684135616,0.0273534749114889,-0.0516056566724037,0.0654993684135616,-0.0848422219981853
"c2f06573-c165-486c-bf6c-28316a82acaa.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.278104336300505,-0.203579434596704,0.140442076439905,0.278104336300505,-0.146640953487958
"ec34b3b2-e9d3-49bb-bc27-6a16103ad51a.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.225564276522183,0.225564276522183,-0.209367287482082,-0.0672641780777237,0.127083864597356
"67293c0e-904a-4cc2-ad09-a99d791bd05a.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.0500341738671474,0.0500341738671474,0.00507152086841068,-0.247690261708071,0.0231768501331372
"0f3357a3-d579-4b27-a486-1550bc45890d.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.257034405152322,-0.303132431518832,0.215089001432857,0.257034405152322,-0.206425280062625
"0526fdf7-a3a0-4e33-b681-d5e3ec7b4a72.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.465878468536321,-0.202496990327535,-0.148405922413159,0.465878468536321,0.328977437834696
"68f32d39-8608-443c-ac04-95f12812fb72.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.337823305378219,-0.277325231433434,0.337823305378219,0.116263054268991,-0.365645404244973
"4383d6c3-b23c-412a-9329-25cd54654941.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.457774774035481,-0.625417499392135,0.457774774035481,0.437617199314447,-0.409266307087408
"57439dc1-cb41-424c-ab78-f8d8efa49d27.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.440094322838522,0.0603552747845786,-0.311907354861686,0.185616582553981,0.440094322838522
"e18acf1a-8d53-42a4-917c-1bc7e0a13888.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.345720186451433,0.217725562349146,-0.311385184063354,-0.0012245512178054,0.345720186451433
"960e2805-9b82-4d03-84fe-39fda23c6646.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.480567040125536,-0.459040655782426,0.480567040125536,0.288140407892162,-0.569622397300487
"7711187f-5e2a-44eb-804f-c32556a2f02f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.242114379571173,-0.193165745479561,0.242114379571173,0.0844899568860713,-0.180730312590809
"cac82d7b-ee82-44eb-8c1d-8371084e6359.rna_seq.augmented_star_gene_counts.tsv","C1_immL",-0.00143404221250956,-0.00143404221250956,-0.0216676418450955,-0.0212245660437781,-0.0166419320021587
"8a7a4704-c698-4291-ba48-207895898a40.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.359244957686674,0.215411302135533,-0.284399910184251,-0.0237418679539565,0.359244957686674
"d0cb6e31-ce63-4c74-ad17-b2bcc5bdc053.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.443443542951107,-0.415122269797121,0.443443542951107,0.0133552362370495,-0.379739937612307
"caa902d6-c184-4b05-b61c-96c04f7196b0.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.553533325821507,-0.611479305907261,0.340270703008391,0.553533325821507,-0.178546520937239
"61eb62f8-cb54-47af-86e6-b256f6ebebfe.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.608262069824401,0.432644419800383,-0.563697832123869,-0.172932518102513,0.608262069824401
"ecff58ca-03fb-42b8-8da2-c971025a43e8.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.540114930940619,-0.600835443563452,0.436800098207252,0.540114930940619,-0.391262016450899
"36aef44f-03b6-4aff-bc8a-dfbc664dd2d0.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.231601429787265,-0.274805631497483,0.231601429787265,0.224574791102044,-0.168050844190887
"6ab54953-3d77-4239-bf4a-5a893cf9a43c.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.350983480901182,-0.281281023347942,0.0432964396387534,0.350983480901182,0.131200073536825
"3f58096d-e305-4c10-95ee-0d02486bf53c.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.543886584273794,0.543886584273794,-0.141748392994164,-0.591469505939285,-0.0534707602165778
"e542409d-6a83-430f-9437-7aee6d6be668.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.736672636591687,0.485076398237488,-0.650910881886732,-0.061854403017382,0.736672636591687
"f2db0392-6666-4458-a93b-e0ec560018c2.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.521893181972003,-0.673107168061297,0.521893181972003,0.480476714327227,-0.466119687112672
"71425fe1-3503-4f0b-bcb0-2a35cdea4b0e.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.448508021481948,-0.28286288050859,0.448508021481948,0.0457032107126549,-0.555148912070121
"dfe1fbdb-b7c2-46f0-ae12-b63a8375b8be.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.439725600896675,-0.234786772860167,-0.114029011020814,0.439725600896675,0.250641371580389
"872c6084-34b9-4037-88bd-b6cb69b4bf1f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.421236532178035,-0.456251445532341,0.421236532178035,0.327956373092639,-0.409443329201829
"91438de0-6c76-4add-b836-2283ffe21473.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.337645097172769,-0.418033201283336,0.337645097172769,0.215422050965764,-0.286548246680465
"24c604c0-2021-4829-b187-f160ee75d6cc.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.454793641347389,-0.519149300510607,0.454793641347389,0.348522665947113,-0.44918850038251
"5c58a396-5f7b-4374-a6e7-09f381d945dd.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.237645368662638,0.237645368662638,-0.103305754798112,-0.107383186160844,0.106712088505127
"f03483bb-8ad5-42e2-9b5e-31e7af8edd2f.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.238514781384715,-0.0217771300475024,0.238514781384715,-0.222686629344751,-0.234999747958464
"6b5cd598-f52f-48bc-8256-74a2e98ec04b.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.388016195004256,-0.210071283276896,0.388016195004256,-0.00539680233420115,-0.407722256157227
"3852b0f7-4b5b-444f-b948-f04b2d112b2b.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.281934033316926,0.281934033316926,-0.0824314508127193,-0.331427355698807,0.0122842820967484
"6bc01daa-5c11-4c87-916f-09e6fec65c5a.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.380545312660886,-0.439225817355877,0.380545312660886,0.333863633668005,-0.285105086494725
"23c3ac66-3601-425a-9063-cb3058dafb84.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.174299485709207,0.164311807997723,0.174299485709207,-0.354721849925574,-0.365239988020614
"bcd9d3bc-bd8a-4c67-85c7-0dc0939d727e.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.393550775991413,-0.190416417096126,-0.148980577158853,0.393550775991413,0.290657116763431
"bd0a6575-996a-45d2-9be2-2187a1cf1cbe.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.226342730999236,-0.197037251739087,0.226342730999236,-0.0391135106124313,-0.180500658273189
"c133f156-8d5e-4072-a990-86ccb7db09c9.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.460735931634475,-0.468662786215404,0.288618492778158,0.460735931634475,-0.207928263048339
"bffe7439-0f9b-422f-b073-06050afd8b18.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.27632914845543,0.27632914845543,-0.033210996810266,-0.445361027261999,-0.12396633318112
"55f58064-b810-4345-bd41-a844cfb255c6.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.376821621073462,-0.315939255024522,0.376821621073462,0.0194390741476548,-0.326607876742793
"d169e3da-0c53-4194-89c8-d5a87d4e9aa5.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.295766443486357,0.295766443486357,-0.166236824620368,-0.119514686608588,0.119879702057252
"9ee6252a-3269-484d-9f09-9ea169ff9665.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.595171328940892,0.145579117320887,-0.435387257031015,0.182209499890288,0.595171328940892
"dfac6279-e38d-4c50-b1cf-c32bcf81a029.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.460864210462409,-0.563327956447223,0.460864210462409,0.402930427640358,-0.475408529678632
"b1f91d13-fe60-4444-a254-db4fd36163a4.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.392986795988685,-0.420639236640316,0.235284572336261,0.392986795988685,-0.162200441220949
"accf08d4-a784-4908-831a-7a08d4c5f0f5.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.274867900582957,-0.120270069919287,-0.120313518938217,0.273893537655006,0.274867900582957
"7211b055-44a1-4b87-a97e-ce36fdca987d.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.486260622809463,-0.0429397235252605,-0.252558240317027,0.164997509236581,0.486260622809463
"d421a512-b1d2-4275-9374-b579352abb25.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.488688894753385,0.488688894753385,-0.126325599586474,-0.570547463869104,-0.0478552747845786
"f5c15b21-916a-4900-aec7-d30ed3377e0a.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.025344557485082,-0.000624321711747508,0.025344557485082,0.00662728394109938,-0.0106550559532211
"32c81ba3-dca1-4bbd-9e03-5899dc6e3b0b.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.238657036603625,-0.0996577424194802,0.238657036603625,-0.00665159853637997,-0.316153712720092
"11cd1a63-6d3a-4038-a3d5-a3ac8976c6f0.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.430656182727149,0.213676737455745,-0.348375766382387,-0.0181610011682867,0.430656182727149
"017ba6ed-d634-4550-b2ab-2048d71b9830.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.423966512869428,-0.491125172722582,0.423966512869428,0.375399708224857,-0.38147561424005
"f04b7806-98d3-45b7-a8dd-e50812a5ca3f.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.66119190442585,0.175297334883142,-0.478669167215414,0.175305415038281,0.66119190442585
"c643ec57-c47c-4196-b159-4b98b7f62728.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.594472951495348,0.594472951495348,-0.222107691574377,-0.588182217135266,0.00176303054743422
"a883c598-9431-4b75-aed7-f2c8967bd020.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.289343779417976,-0.225991635186185,0.289343779417976,-0.0088306458786761,-0.385278031466645
"052a97e5-fd39-4af4-a29a-284bc185c9e7.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.487818610154012,-0.483544059825765,0.286223801484956,0.487818610154012,-0.217654101160577
"80422946-6ccc-40bd-bf90-e2b9a159a826.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.621941031176056,0.17016035772107,-0.474284385454861,0.210721031531879,0.621941031176056
"7c81d253-3d75-4f27-8cc1-b1ac20c77ff5.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.49266084697817,0.242943430018444,-0.414815477041647,0.0355000504083073,0.49266084697817
"4050c1a3-e430-4ab6-9e11-d267f48e51ad.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.351498116471221,-0.46534339918042,0.351498116471221,0.290389582085481,-0.320474816602717
"fb8ee269-a38b-47ef-b548-7804340e0cda.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.470872300931664,0.470872300931664,-0.110436529301796,-0.595048792276261,-0.0778584475427433
"852964b8-1f8e-4891-a1a4-a63186d841ab.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.249913564578972,0.249913564578972,-0.0765946873050155,-0.292866779739419,-0.0191925182211205
"a235d4c4-13bf-4267-82b5-1a4c82d202b3.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.0107394165341781,0.00125753900713426,0.0107394165341781,-0.179075659904046,-0.0689263178807162
"d5e9bdbb-009d-420a-ab9b-7e584d16465f.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.630351434857641,0.630351434857641,-0.553101708626769,-0.388174952408628,0.494835001749465
"87ba5532-0958-4480-9f81-c567430216f2.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.578015973503022,-0.657663471175344,0.406263336426774,0.578015973503022,-0.339841169354121
"15083e68-c064-4f08-9cd8-61a25547f754.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.4392477923569,-0.498072030505922,0.4392477923569,0.359938220171626,-0.355554031775025
"597eeda6-4844-4897-8fa6-8b42317b88d6.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.437923313984697,-0.460258980091684,0.437923313984697,0.326822927477272,-0.415859120641905
"c99daa88-5672-437c-af99-5b31f28ec087.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.342908466142555,-0.310747051114024,0.342908466142555,0.131414605362258,-0.314006096439988
"68831b64-75d3-410c-ab86-105d126690e9.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.603134803674469,0.0398183373561139,-0.380969632031933,0.33227940435172,0.603134803674469
"7696baa7-abb2-4c3e-8c10-72bedc9d7b2d.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.284484566494827,-0.180728829993536,0.284484566494827,0.0371663414836647,-0.35732477182828
"9d472afb-5cd1-41d2-b188-fa9f8b706d35.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.267461828121152,-0.17883555327565,0.267461828121152,0.0233474229494197,-0.360446454516881
"3ea1cf0a-bbd2-40d2-b006-efdfe59d2ed5.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.507614026556283,-0.300154634895596,-0.0266924608959381,0.507614026556283,0.218214152280531
"b66a1ba2-0f0d-4eb0-8f60-ca07cf3bc997.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.530549435723478,-0.619012975691335,0.408456468605742,0.530549435723478,-0.306308673787087
"05a9121e-555a-49ee-ad73-4d0bf8771a82.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.457345972969287,0.388781038173915,-0.414918665819512,-0.283526639307805,0.457345972969287
"fa401e4b-6102-4c3e-8bc9-62fa94e1388e.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.397483394723986,-0.406852268077309,0.397483394723986,0.29445011949734,-0.425812389175854
"fdea882d-5c90-4536-b7b4-52144da6bff6.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.539036489684088,0.539036489684088,-0.246728445017024,-0.495087784584547,0.0259742146682244
"2fb7ad5a-0ef2-4524-9fa8-4d61d1bb04e1.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.489178188116257,-0.546332054346086,0.489178188116257,0.347834221903299,-0.410641712577762
"39db5888-3562-40d9-9356-b463caa15cda.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.472147705235941,-0.57945283265035,0.457936006500894,0.472147705235941,-0.429788418543141
"be6fc173-98ff-4aa1-a7a9-14ac5cffebc4.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.492270108466817,0.492270108466817,-0.247994953831548,-0.433392538384443,0.0800449820012691
"fcfc2db3-01ff-4f31-a8fc-7a5f1a7051f8.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.570455542838166,-0.444079247789448,0.0594739492443166,0.570455542838166,0.153326355242167
"a437b3c5-4dce-41f1-a050-61055225ab47.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.187370879667282,0.104219101190229,0.187370879667282,-0.281302002099358,-0.290087873540383
"cd96deaf-e1fa-40b4-80e2-4652e18e65d6.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.436727302675741,-0.486059508489352,0.436727302675741,0.382494306826471,-0.353787294734408
"0855ce26-6e6d-44aa-902d-da4927765dd4.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.239471261334456,-0.100524098136079,-0.102076755697381,0.184255335867586,0.239471261334456
"d2a6ca3a-7162-429c-9c19-9c9eb00fe149.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.56305612223718,0.56305612223718,-0.316552406592845,-0.464818708005432,0.232853095366587
"85b81e67-927d-43cd-b9d5-423aa7828e5a.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.596202178824953,0.596202178824953,-0.261699639261818,-0.519532032996685,0.0930120001423294
"4951ff48-dfd1-4df5-b7ab-4bdd6ef8af67.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.391137923059132,-0.0762234392698505,-0.188059768541345,0.34627178676693,0.391137923059132
"0d31f76f-d6b7-4d9f-83b7-fb0babab1231.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.371344387431163,-0.245156428838296,0.371344387431163,-0.0198966777960302,-0.391614133303286
"cadb3130-09b1-4e6a-b9ea-1c5182b2f1ed.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.0727193206146255,0.0727193206146255,-0.0376117906225568,-0.075673543941218,-0.018540916719546
"a0ad9d21-e690-4d20-ab62-d31a3b8d28eb.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.352277221396046,-0.423964257544938,0.352277221396046,0.24175861240756,-0.258366815321753
"d990fb46-63a9-4507-a950-e026c84cfb5a.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.256840648728277,-0.217372481808531,0.256840648728277,0.139210398344235,-0.264618260854095
"1bbd1089-ca5c-4e5e-88bd-30f1d293f86c.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.3903365051031,0.268743068857748,-0.408512066007609,0.00073544237737438,0.3903365051031
"9fa353e5-d096-480e-af87-f3441deea8dd.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.205847660164983,0.205847660164983,-0.161068267753233,-0.261123482561691,0.18116797530586
"d97460c3-e70c-4f30-b2e5-ec2ad1940e61.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.215524440284277,-0.253120274221192,0.215524440284277,0.0482027955854184,-0.211794283697953
"4f01c248-9d66-4561-ab24-5301b843630a.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.456453409117782,-0.205763671029456,0.456453409117782,-0.0975372576694757,-0.550122166015312
"9e237ede-a8c8-4e90-a52e-521af59b147b.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.19076758440186,0.0377180159290251,0.19076758440186,-0.221931097774325,-0.293754484856751
"a00f0490-91d3-4a33-b4bf-3a8c3013c97e.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.29985196266227,-0.336155803182247,0.170864678221883,0.29985196266227,-0.089437680506218
"c6e887f8-3f80-4099-b8dc-8b32a2a92065.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.290191729479371,-0.27760158756516,-0.012889998168251,0.290191729479371,0.0736847138290743
"5943d83c-7366-4b4a-9815-c5459003a10e.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.239098758769563,-0.190249476643163,0.206717737698723,0.239098758769563,-0.197904645273776
"160a5991-0571-4f20-98e6-7b89850c435a.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.566622361718152,0.338145819372209,-0.447266420303461,-0.0785803241550678,0.566622361718152
"6ae5397f-2128-454e-bda8-c389d8e7ac05.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.322068039507366,-0.41419549824164,0.322068039507366,0.175833664446724,-0.253454970555618
"8455c6c2-16c8-47ce-80d2-6925795285f2.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.170799740456503,-0.0450077984616571,0.170799740456503,-0.251225440776169,-0.268352330346394
"12966fcf-89f5-4e10-82fc-1ca4de192ca7.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.458221554756882,-0.618549886433049,0.458221554756882,0.346946294396375,-0.443811194202452
"357f3b6f-7140-4c6d-8007-13508d2d7258.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.294443596069338,-0.146443990440213,-0.0388147701392138,0.294443596069338,0.153049257811805
"d3e779d2-6fec-4c44-80b2-d7d61eb03c81.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.628125833960966,0.543003030428826,-0.58739640999422,-0.29589187121567,0.628125833960966
"92f4e389-2fba-483b-97d0-b4379a04bf68.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.303716130065294,0.028519167017548,-0.153203755804647,0.0402432497346151,0.303716130065294
"55fc5d4b-7a9d-480b-b695-8d3ca13062f9.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.369113866435777,0.369113866435777,0.0175922040285285,-0.446527905445876,-0.14976345160506
"1019e11f-92fd-42dd-b47a-5eff5fb10de5.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.311983759629469,0.305994363165167,-0.294753406619605,-0.293954116579589,0.311983759629469
"38c953af-559d-43e3-be40-d576a8d40b1f.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.242699616896865,0.00197519021723015,-0.103981745074941,0.0180420968669754,0.242699616896865
"df4191dc-dd74-4197-bc35-d24807f0ceba.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.526995279410282,0.526995279410282,-0.390248467754138,-0.459602041239926,0.3261515333021
"d3d30fe1-8e55-436e-85b7-bff934cfcb8a.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.201085409463715,0.0968993701926783,-0.16732178938533,-0.0637696963047746,0.201085409463715
"9fcfa97a-90b3-4e91-9f4d-7001fbd02fc7.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.671948221772831,0.671948221772831,-0.569085961663443,-0.37438331366421,0.485345044863394
"9cfca6ea-1dc8-4e87-8cca-3878e58831a3.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.361201049174865,-0.426318844404381,0.361201049174865,0.31939948880046,-0.393372641929037
"780b1500-7b9f-4d17-87ef-10bd6a8acbf2.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.421128493740474,-0.366156752044502,0.103319172304429,0.421128493740474,-0.0517757067541201
"65846af4-0d5e-43a8-9274-8714637543bd.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.401213209348665,0.401213209348665,-0.0344510412615007,-0.609230650622987,-0.0869989562515197
"46d71567-d992-4687-bba2-f015c65e3778.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.351655764634718,-0.444300525432474,0.33353733873325,0.351655764634718,-0.262699335203383
"10a8816a-29ad-4503-b40b-fba675b64107.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.314749025933592,0.314749025933592,-0.0132063103199379,-0.409724429644829,-0.209602782538562
"82abd810-1a10-4eb8-911f-6393b01249fa.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.357572736222224,-0.115117525485847,-0.154877163470966,0.313150637813347,0.357572736222224
"808d8dcb-f3e5-4d7e-8b70-90a254ebc4e2.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.262837587399109,-0.140880544172503,-0.0466108602185691,0.262837587399109,0.222529770553246
"78b8f856-9896-41af-bb90-e35569bacc42.rna_seq.augmented_star_gene_counts.tsv","C2_diffL",0.419771577703782,-0.285963287926321,0.419771577703782,-0.00430813115648518,-0.410345860291894
"1dfc59bb-c74b-485b-b1c6-b84fccd6bc12.rna_seq.augmented_star_gene_counts.tsv","C3_profL",0.392298500204598,-0.414739463181179,0.303240905988575,0.392298500204598,-0.232386299615118
"4d26557f-db8a-4486-b265-df46a9779d86.rna_seq.augmented_star_gene_counts.tsv","C4_mescL",0.578584104778115,0.139402394691116,-0.387753033968753,0.141902720862516,0.578584104778115
"8daad469-c921-477a-8786-721e9418795e.rna_seq.augmented_star_gene_counts.tsv","C1_immL",0.339738351233224,0.339738351233224,-0.284272184419696,-0.144260198786642,0.265595588976593
