"sample","assigned_subtype","max_score","DIF","IMR","MES","PRO"
"1d359158-291b-4629-bd6f-0d605ac6afa7.rna_seq.augmented_star_gene_counts.tsv","MES",0.771249871607462,0.626208809835635,0.764467238936141,0.771249871607462,0.428386059046983
"8a98119d-760e-49dd-84e7-1b97079b0397.rna_seq.augmented_star_gene_counts.tsv","IMR",0.924882177171797,0.803293384901308,0.924882177171797,0.544912342371524,0.154370031202974
"0cb97f5d-d78d-409e-9b67-30f15d6ac77b.rna_seq.augmented_star_gene_counts.tsv","PRO",0.758105848003219,0.367002538320403,0.621422120128174,0.590313274531094,0.758105848003219
"c2f06573-c165-486c-bf6c-28316a82acaa.rna_seq.augmented_star_gene_counts.tsv","PRO",0.771988898982163,0.286031285020416,0.464067745835661,0.615297428314831,0.771988898982163
"ec34b3b2-e9d3-49bb-bc27-6a16103ad51a.rna_seq.augmented_star_gene_counts.tsv","IMR",0.684989183776055,0.530584440509366,0.684989183776055,0.479281039277206,0.348347461278676
"67293c0e-904a-4cc2-ad09-a99d791bd05a.rna_seq.augmented_star_gene_counts.tsv","IMR",0.670807154758323,0.55757968214326,0.670807154758323,0.54454651658332,0.577817315626955
"0f3357a3-d579-4b27-a486-1550bc45890d.rna_seq.augmented_star_gene_counts.tsv","MES",0.556207950351098,0.375631713371295,0.503626419674583,0.556207950351098,0.416159986066836
"0526fdf7-a3a0-4e33-b681-d5e3ec7b4a72.rna_seq.augmented_star_gene_counts.tsv","MES",0.796583767967667,0.580197713201188,0.513587675114984,0.796583767967667,0.529439352469129
"68f32d39-8608-443c-ac04-95f12812fb72.rna_seq.augmented_star_gene_counts.tsv","DIF",0.785997407482154,0.785997407482154,0.600208237896023,0.278846788211355,0.220684859592859
"4383d6c3-b23c-412a-9329-25cd54654941.rna_seq.augmented_star_gene_counts.tsv","PRO",0.574485752990541,0.484646983786367,0.39779397659831,0.377765244289363,0.574485752990541
"57439dc1-cb41-424c-ab78-f8d8efa49d27.rna_seq.augmented_star_gene_counts.tsv","MES",0.677633728160451,0.662552469246343,0.618838191082182,0.677633728160451,0.3487076997385
"e18acf1a-8d53-42a4-917c-1bc7e0a13888.rna_seq.augmented_star_gene_counts.tsv","MES",0.736562893749623,0.533303747003011,0.734844271876234,0.736562893749623,0.471436146988301
"960e2805-9b82-4d03-84fe-39fda23c6646.rna_seq.augmented_star_gene_counts.tsv","PRO",0.665481945392221,0.478910055367776,0.424137274090417,0.126819069303497,0.665481945392221
"7711187f-5e2a-44eb-804f-c32556a2f02f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.761136112322872,0.761136112322872,0.527130374735237,0.458954379482103,0.217362931092072
"cac82d7b-ee82-44eb-8c1d-8371084e6359.rna_seq.augmented_star_gene_counts.tsv","DIF",0.639004653491125,0.639004653491125,0.620942075202107,0.455234214466862,0.39707992010924
"8a7a4704-c698-4291-ba48-207895898a40.rna_seq.augmented_star_gene_counts.tsv","MES",0.668114635101651,0.570641887691529,0.644838861515143,0.668114635101651,0.425245613436507
"d0cb6e31-ce63-4c74-ad17-b2bcc5bdc053.rna_seq.augmented_star_gene_counts.tsv","PRO",0.615983993428329,0.610012011767174,0.47279262405846,0.42294633215878,0.615983993428329
"caa902d6-c184-4b05-b61c-96c04f7196b0.rna_seq.augmented_star_gene_counts.tsv","PRO",0.799626837082421,0.487447512269162,0.386570838995276,0.650014749376244,0.799626837082421
"61eb62f8-cb54-47af-86e6-b256f6ebebfe.rna_seq.augmented_star_gene_counts.tsv","IMR",0.772029967640481,0.347873028197298,0.772029967640481,0.742592168700512,0.453528288323808
"ecff58ca-03fb-42b8-8da2-c971025a43e8.rna_seq.augmented_star_gene_counts.tsv","PRO",0.889271455729567,0.31603359459,0.248335991155891,0.358626449087625,0.889271455729567
"36aef44f-03b6-4aff-bc8a-dfbc664dd2d0.rna_seq.augmented_star_gene_counts.tsv","IMR",0.467299881313554,0.438651187140854,0.467299881313554,0.407394699551238,0.389616155565763
"6ab54953-3d77-4239-bf4a-5a893cf9a43c.rna_seq.augmented_star_gene_counts.tsv","MES",0.595613972938496,0.4687475151428,0.455914777280398,0.595613972938496,0.4638829024151
"3f58096d-e305-4c10-95ee-0d02486bf53c.rna_seq.augmented_star_gene_counts.tsv","IMR",0.856544998338715,0.624301337565502,0.856544998338715,0.247646294310769,0.449495761246681
"e542409d-6a83-430f-9437-7aee6d6be668.rna_seq.augmented_star_gene_counts.tsv","MES",0.879876751957039,0.527943098214527,0.702994494181299,0.879876751957039,0.641683649744581
"f2db0392-6666-4458-a93b-e0ec560018c2.rna_seq.augmented_star_gene_counts.tsv","PRO",0.722021829222255,0.236676301922487,0.0749448005637726,0.339352134568226,0.722021829222255
"71425fe1-3503-4f0b-bcb0-2a35cdea4b0e.rna_seq.augmented_star_gene_counts.tsv","DIF",0.624151986383222,0.624151986383222,0.584435991992592,0.204350087083515,0.486715067456359
"dfe1fbdb-b7c2-46f0-ae12-b63a8375b8be.rna_seq.augmented_star_gene_counts.tsv","DIF",0.723767425701072,0.723767425701072,0.60702982909069,0.652808864436039,0.347010763021382
"872c6084-34b9-4037-88bd-b6cb69b4bf1f.rna_seq.augmented_star_gene_counts.tsv","PRO",0.770547730963753,0.526695584508648,0.498254783570644,0.327382632671985,0.770547730963753
"91438de0-6c76-4add-b836-2283ffe21473.rna_seq.augmented_star_gene_counts.tsv","PRO",0.880637843044649,0.315977442700621,0.428622340429704,0.448094638503657,0.880637843044649
"24c604c0-2021-4829-b187-f160ee75d6cc.rna_seq.augmented_star_gene_counts.tsv","DIF",0.681042965939289,0.681042965939289,0.423852429005191,0.33449110696269,0.371263106665263
"5c58a396-5f7b-4374-a6e7-09f381d945dd.rna_seq.augmented_star_gene_counts.tsv","DIF",0.705163510490836,0.705163510490836,0.622358552501908,0.513384392212126,0.292186557322476
"f03483bb-8ad5-42e2-9b5e-31e7af8edd2f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.914293974961582,0.914293974961582,0.598201161470459,0.197916116577825,0.216333683604202
"6b5cd598-f52f-48bc-8256-74a2e98ec04b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.673894889805117,0.673894889805117,0.544281672249216,0.176153429941396,0.271088587657683
"3852b0f7-4b5b-444f-b948-f04b2d112b2b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.778875519777719,0.778875519777719,0.675872402864039,0.450696677586466,0.368769537748171
"6bc01daa-5c11-4c87-916f-09e6fec65c5a.rna_seq.augmented_star_gene_counts.tsv","PRO",0.671470588976862,0.495259018840565,0.434826685962841,0.412577109121396,0.671470588976862
"23c3ac66-3601-425a-9063-cb3058dafb84.rna_seq.augmented_star_gene_counts.tsv","IMR",0.773320801456791,0.678115571275953,0.773320801456791,0.237805461853193,0.334326340061794
"bcd9d3bc-bd8a-4c67-85c7-0dc0939d727e.rna_seq.augmented_star_gene_counts.tsv","MES",0.704413308248914,0.466605520130023,0.571517680741282,0.704413308248914,0.596082954886178
"bd0a6575-996a-45d2-9be2-2187a1cf1cbe.rna_seq.augmented_star_gene_counts.tsv","DIF",0.743471118449364,0.743471118449364,0.531736821317081,0.543042483530605,0.526785981241909
"c133f156-8d5e-4072-a990-86ccb7db09c9.rna_seq.augmented_star_gene_counts.tsv","PRO",0.759488882524664,0.378820748616586,0.193085903839411,0.560850413480187,0.759488882524664
"bffe7439-0f9b-422f-b073-06050afd8b18.rna_seq.augmented_star_gene_counts.tsv","IMR",0.699105018765516,0.690981807059717,0.699105018765516,0.458363953629864,0.618254884417824
"55f58064-b810-4345-bd41-a844cfb255c6.rna_seq.augmented_star_gene_counts.tsv","DIF",0.601134810927136,0.601134810927136,0.555744056294604,0.413718131374364,0.559199291342458
"d169e3da-0c53-4194-89c8-d5a87d4e9aa5.rna_seq.augmented_star_gene_counts.tsv","IMR",0.6726577755004,0.551329473006828,0.6726577755004,0.560355448363203,0.248815385664206
"9ee6252a-3269-484d-9f09-9ea169ff9665.rna_seq.augmented_star_gene_counts.tsv","MES",0.865281973889103,0.71584337316388,0.637893658439015,0.865281973889103,0.406560327142886
"dfac6279-e38d-4c50-b1cf-c32bcf81a029.rna_seq.augmented_star_gene_counts.tsv","PRO",0.602954388410176,0.320250471609,0.391660476827529,0.331893531230164,0.602954388410176
"b1f91d13-fe60-4444-a254-db4fd36163a4.rna_seq.augmented_star_gene_counts.tsv","PRO",0.848231137062907,0.34834240325681,0.389789718076636,0.596790591845777,0.848231137062907
"accf08d4-a784-4908-831a-7a08d4c5f0f5.rna_seq.augmented_star_gene_counts.tsv","IMR",0.596633298696242,0.470330004578779,0.596633298696242,0.589220394167997,0.468841616057801
"7211b055-44a1-4b87-a97e-ce36fdca987d.rna_seq.augmented_star_gene_counts.tsv","MES",0.787356867919454,0.720838709220419,0.617922464139031,0.787356867919454,0.373171804337876
"d421a512-b1d2-4275-9374-b579352abb25.rna_seq.augmented_star_gene_counts.tsv","IMR",0.826985266114874,0.669927241089996,0.826985266114874,0.356661277188701,0.298975265960477
"f5c15b21-916a-4900-aec7-d30ed3377e0a.rna_seq.augmented_star_gene_counts.tsv","DIF",0.831864002878322,0.831864002878322,0.619345257462494,0.568560658972229,0.310454875026255
"32c81ba3-dca1-4bbd-9e03-5899dc6e3b0b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.803439907244607,0.803439907244607,0.615170201170991,0.312627645693735,0.321053647751946
"11cd1a63-6d3a-4038-a3d5-a3ac8976c6f0.rna_seq.augmented_star_gene_counts.tsv","MES",0.714524267895748,0.585644967263021,0.650891938929548,0.714524267895748,0.629389389808829
"017ba6ed-d634-4550-b2ab-2048d71b9830.rna_seq.augmented_star_gene_counts.tsv","PRO",0.808220324870118,0.0811456835779982,0.194380007983594,0.282152321640337,0.808220324870118
"f04b7806-98d3-45b7-a8dd-e50812a5ca3f.rna_seq.augmented_star_gene_counts.tsv","MES",0.818212592309158,0.554554920697919,0.649319904018203,0.818212592309158,0.426274806868229
"c643ec57-c47c-4196-b159-4b98b7f62728.rna_seq.augmented_star_gene_counts.tsv","IMR",0.976890505962202,0.737841192964414,0.976890505962202,0.405471390838708,0.149002759825413
"a883c598-9431-4b75-aed7-f2c8967bd020.rna_seq.augmented_star_gene_counts.tsv","DIF",0.665271482445524,0.665271482445524,0.579947855251935,0.227012209984356,0.231532080372311
"052a97e5-fd39-4af4-a29a-284bc185c9e7.rna_seq.augmented_star_gene_counts.tsv","PRO",0.801672684225814,0.418765585735435,0.314353597554897,0.520021474696292,0.801672684225814
"80422946-6ccc-40bd-bf90-e2b9a159a826.rna_seq.augmented_star_gene_counts.tsv","MES",0.802393472206296,0.720223811809084,0.652814049682846,0.802393472206296,0.361536917505636
"7c81d253-3d75-4f27-8cc1-b1ac20c77ff5.rna_seq.augmented_star_gene_counts.tsv","IMR",0.718718901688352,0.559411488069774,0.718718901688352,0.707912709222136,0.411983347288561
"4050c1a3-e430-4ab6-9e11-d267f48e51ad.rna_seq.augmented_star_gene_counts.tsv","DIF",0.789224441625778,0.789224441625778,0.481198364588612,0.452410009207686,0.496069918617142
"fb8ee269-a38b-47ef-b548-7804340e0cda.rna_seq.augmented_star_gene_counts.tsv","IMR",0.807468036925256,0.541219592411332,0.807468036925256,0.249849126336934,0.443443749199248
"852964b8-1f8e-4891-a1a4-a63186d841ab.rna_seq.augmented_star_gene_counts.tsv","IMR",0.6896311421468,0.620503789963048,0.6896311421468,0.364865883174292,0.37042757918826
"a235d4c4-13bf-4267-82b5-1a4c82d202b3.rna_seq.augmented_star_gene_counts.tsv","PRO",0.750842203511797,0.4003408656162,0.642909406233582,0.477486543225457,0.750842203511797
"d5e9bdbb-009d-420a-ab9b-7e584d16465f.rna_seq.augmented_star_gene_counts.tsv","IMR",0.801049614491749,0.602903634725219,0.801049614491749,0.700157202116773,0.431532891338805
"87ba5532-0958-4480-9f81-c567430216f2.rna_seq.augmented_star_gene_counts.tsv","PRO",0.879722393554204,0.121459356900948,0.0525768790997704,0.611829447124524,0.879722393554204
"15083e68-c064-4f08-9cd8-61a25547f754.rna_seq.augmented_star_gene_counts.tsv","DIF",0.600233251870338,0.600233251870338,0.446026531374746,0.319951567746135,0.382841014960247
"597eeda6-4844-4897-8fa6-8b42317b88d6.rna_seq.augmented_star_gene_counts.tsv","DIF",0.809464865614286,0.809464865614286,0.38080140777606,0.180327328624927,0.219775640168689
"c99daa88-5672-437c-af99-5b31f28ec087.rna_seq.augmented_star_gene_counts.tsv","DIF",0.681242576190616,0.681242576190616,0.582854010682294,0.429179222735745,0.42066964802803
"68831b64-75d3-410c-ab86-105d126690e9.rna_seq.augmented_star_gene_counts.tsv","MES",1,0.697827697085386,0.56305750932696,1,0.426233042218961
"7696baa7-abb2-4c3e-8c10-72bedc9d7b2d.rna_seq.augmented_star_gene_counts.tsv","PRO",0.678368647232809,0.34944267824511,0.595947748888109,0.33113596228228,0.678368647232809
"9d472afb-5cd1-41d2-b188-fa9f8b706d35.rna_seq.augmented_star_gene_counts.tsv","DIF",0.602960837485522,0.602960837485522,0.549109171535234,0.372909437703969,0.340163080957698
"3ea1cf0a-bbd2-40d2-b006-efdfe59d2ed5.rna_seq.augmented_star_gene_counts.tsv","MES",0.736146475226443,0.509443414533342,0.521137821227124,0.736146475226443,0.676641195719648
"b66a1ba2-0f0d-4eb0-8f60-ca07cf3bc997.rna_seq.augmented_star_gene_counts.tsv","PRO",0.854151661809749,0.251432561692667,0.098284456738952,0.505786739656663,0.854151661809749
"05a9121e-555a-49ee-ad73-4d0bf8771a82.rna_seq.augmented_star_gene_counts.tsv","IMR",0.784968457875983,0.589897517874298,0.784968457875983,0.747094747274327,0.484332641055483
"fa401e4b-6102-4c3e-8bc9-62fa94e1388e.rna_seq.augmented_star_gene_counts.tsv","PRO",0.69821232440617,0.432602165617195,0.452752660782148,0.305758350709921,0.69821232440617
"fdea882d-5c90-4536-b7b4-52144da6bff6.rna_seq.augmented_star_gene_counts.tsv","IMR",0.832542778627587,0.515905147867787,0.832542778627587,0.497089878998032,0.376642850351229
"2fb7ad5a-0ef2-4524-9fa8-4d61d1bb04e1.rna_seq.augmented_star_gene_counts.tsv","DIF",0.560181366245959,0.560181366245959,0.319554679352419,0.256992199431398,0.450436696393128
"39db5888-3562-40d9-9356-b463caa15cda.rna_seq.augmented_star_gene_counts.tsv","PRO",0.712798495030453,0.347457245148021,0.254255908836581,0.36968108104393,0.712798495030453
"be6fc173-98ff-4aa1-a7a9-14ac5cffebc4.rna_seq.augmented_star_gene_counts.tsv","IMR",0.760377140328598,0.695599675572936,0.760377140328598,0.520640949122744,0.398716472394126
"fcfc2db3-01ff-4f31-a8fc-7a5f1a7051f8.rna_seq.augmented_star_gene_counts.tsv","MES",0.753069999497975,0.357856797051764,0.265009055030726,0.753069999497975,0.488683846663739
"a437b3c5-4dce-41f1-a050-61055225ab47.rna_seq.augmented_star_gene_counts.tsv","IMR",0.640500051808116,0.506303882625631,0.640500051808116,0.327346285555141,0.347524675466039
"cd96deaf-e1fa-40b4-80e2-4652e18e65d6.rna_seq.augmented_star_gene_counts.tsv","DIF",0.894270488392316,0.894270488392316,0.343858769293903,0.301773962358011,0.349510486145737
"0855ce26-6e6d-44aa-902d-da4927765dd4.rna_seq.augmented_star_gene_counts.tsv","MES",0.728691205194291,0.456995981731623,0.613223131542541,0.728691205194291,0.567147283938489
"d2a6ca3a-7162-429c-9c19-9c9eb00fe149.rna_seq.augmented_star_gene_counts.tsv","IMR",0.777059790159126,0.692062736221505,0.777059790159126,0.542666116452702,0.342909827827179
"85b81e67-927d-43cd-b9d5-423aa7828e5a.rna_seq.augmented_star_gene_counts.tsv","IMR",0.874215894867734,0.5344343160358,0.874215894867734,0.525691940635242,0.420528208748752
"4951ff48-dfd1-4df5-b7ab-4bdd6ef8af67.rna_seq.augmented_star_gene_counts.tsv","DIF",0.795698898646802,0.795698898646802,0.526257778794672,0.695622819987978,0.287603590272823
"0d31f76f-d6b7-4d9f-83b7-fb0babab1231.rna_seq.augmented_star_gene_counts.tsv","DIF",0.901068295387239,0.901068295387239,0.561732321935453,0.302032239318478,0.130573197692512
"cadb3130-09b1-4e6a-b9ea-1c5182b2f1ed.rna_seq.augmented_star_gene_counts.tsv","IMR",0.584739101038423,0.357246281855179,0.584739101038423,0.501495324066686,0.422652441139446
"a0ad9d21-e690-4d20-ab62-d31a3b8d28eb.rna_seq.augmented_star_gene_counts.tsv","PRO",0.579905355374209,0.43907190789895,0.49947353995665,0.449079795065678,0.579905355374209
"d990fb46-63a9-4507-a950-e026c84cfb5a.rna_seq.augmented_star_gene_counts.tsv","DIF",0.675640652108106,0.675640652108106,0.540023055715361,0.289004043004853,0.383950713470964
"1bbd1089-ca5c-4e5e-88bd-30f1d293f86c.rna_seq.augmented_star_gene_counts.tsv","IMR",0.697245180169719,0.672689449389317,0.697245180169719,0.608383372052139,0.41374225332918
"9fa353e5-d096-480e-af87-f3441deea8dd.rna_seq.augmented_star_gene_counts.tsv","IMR",0.764456621136493,0.652851888247958,0.764456621136493,0.670461066752991,0.557938005920394
"d97460c3-e70c-4f30-b2e5-ec2ad1940e61.rna_seq.augmented_star_gene_counts.tsv","DIF",0.716292519666169,0.716292519666169,0.612355048037206,0.411269297264069,0.345061680454638
"4f01c248-9d66-4561-ab24-5301b843630a.rna_seq.augmented_star_gene_counts.tsv","DIF",0.739376461003946,0.739376461003946,0.589353517614826,0.035859136211949,0.331087761514813
"9e237ede-a8c8-4e90-a52e-521af59b147b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.864843932447664,0.864843932447664,0.627619927326255,0.315509418138311,0.203445943309683
"a00f0490-91d3-4a33-b4bf-3a8c3013c97e.rna_seq.augmented_star_gene_counts.tsv","PRO",0.647524518678595,0.416849607268366,0.442785306178052,0.635299500151351,0.647524518678595
"c6e887f8-3f80-4099-b8dc-8b32a2a92065.rna_seq.augmented_star_gene_counts.tsv","PRO",0.915676410833393,0.124183653899056,0.392649936486954,0.813857801435441,0.915676410833393
"5943d83c-7366-4b4a-9815-c5459003a10e.rna_seq.augmented_star_gene_counts.tsv","IMR",0.602229360797047,0.473814880553069,0.602229360797047,0.502825145910504,0.490438981948013
"160a5991-0571-4f20-98e6-7b89850c435a.rna_seq.augmented_star_gene_counts.tsv","MES",0.728585073681998,0.540370797069578,0.698459906638277,0.728585073681998,0.297433913648894
"6ae5397f-2128-454e-bda8-c389d8e7ac05.rna_seq.augmented_star_gene_counts.tsv","PRO",0.689683103649107,0.4423403384714,0.415430165860187,0.455060151500703,0.689683103649107
"8455c6c2-16c8-47ce-80d2-6925795285f2.rna_seq.augmented_star_gene_counts.tsv","DIF",0.740096745892315,0.740096745892315,0.629221706009773,0.343710204508495,0.514925577478605
"12966fcf-89f5-4e10-82fc-1ca4de192ca7.rna_seq.augmented_star_gene_counts.tsv","DIF",0.703648583064745,0.703648583064745,0.355381889445798,0.419563837047028,0.591326508855639
"357f3b6f-7140-4c6d-8007-13508d2d7258.rna_seq.augmented_star_gene_counts.tsv","DIF",0.776578220235485,0.776578220235485,0.558395228532073,0.542406826982923,0.383785815474831
"d3e779d2-6fec-4c44-80b2-d7d61eb03c81.rna_seq.augmented_star_gene_counts.tsv","IMR",0.819202802594556,0.610833490174031,0.819202802594556,0.761574982587183,0.428819829058697
"92f4e389-2fba-483b-97d0-b4379a04bf68.rna_seq.augmented_star_gene_counts.tsv","MES",0.725517915574711,0.562970942031133,0.646089046884004,0.725517915574711,0.540983881662306
"55fc5d4b-7a9d-480b-b695-8d3ca13062f9.rna_seq.augmented_star_gene_counts.tsv","IMR",0.677651118351753,0.498758061862567,0.677651118351753,0.443639782176526,0.413582691813006
"1019e11f-92fd-42dd-b47a-5eff5fb10de5.rna_seq.augmented_star_gene_counts.tsv","DIF",0.894666967351673,0.894666967351673,0.674717928969412,0.670457921967199,0.295698345726938
"38c953af-559d-43e3-be40-d576a8d40b1f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.735727563400783,0.735727563400783,0.633409880329733,0.645876515480625,0.388774588516432
"df4191dc-dd74-4197-bc35-d24807f0ceba.rna_seq.augmented_star_gene_counts.tsv","IMR",0.762053283818204,0.486698688927775,0.762053283818204,0.599400778005706,0.498263584067684
"d3d30fe1-8e55-436e-85b7-bff934cfcb8a.rna_seq.augmented_star_gene_counts.tsv","DIF",0.82208327746516,0.82208327746516,0.566772278033826,0.781248535890261,0.41399105520023
"9fcfa97a-90b3-4e91-9f4d-7001fbd02fc7.rna_seq.augmented_star_gene_counts.tsv","IMR",0.872259399411753,0.640397580417462,0.872259399411753,0.843294663108046,0.571690688910859
"9cfca6ea-1dc8-4e87-8cca-3878e58831a3.rna_seq.augmented_star_gene_counts.tsv","PRO",0.55451099065687,0.534190864161553,0.489994778134892,0.305744233165295,0.55451099065687
"780b1500-7b9f-4d17-87ef-10bd6a8acbf2.rna_seq.augmented_star_gene_counts.tsv","PRO",0.922412248630493,0,0.35847179979609,0.690402606275535,0.922412248630493
"65846af4-0d5e-43a8-9274-8714637543bd.rna_seq.augmented_star_gene_counts.tsv","IMR",0.88424243864835,0.845557036097643,0.88424243864835,0.306602473879843,0.265701346843501
"46d71567-d992-4687-bba2-f015c65e3778.rna_seq.augmented_star_gene_counts.tsv","PRO",0.576136596690988,0.39153930840159,0.49794314423695,0.362921819349403,0.576136596690988
"10a8816a-29ad-4503-b40b-fba675b64107.rna_seq.augmented_star_gene_counts.tsv","PRO",0.746488346447963,0.365088083105667,0.65717843134731,0.371234429642706,0.746488346447963
"82abd810-1a10-4eb8-911f-6393b01249fa.rna_seq.augmented_star_gene_counts.tsv","MES",0.763312640304612,0.658215768945957,0.504986469202758,0.763312640304612,0.452426295097471
"808d8dcb-f3e5-4d7e-8b70-90a254ebc4e2.rna_seq.augmented_star_gene_counts.tsv","DIF",0.616181010962642,0.616181010962642,0.612846201856159,0.606068729691782,0.308006656634279
"78b8f856-9896-41af-bb90-e35569bacc42.rna_seq.augmented_star_gene_counts.tsv","DIF",0.813022473958659,0.813022473958659,0.519130329215431,0.30842491460438,0.465047149217106
"1dfc59bb-c74b-485b-b1c6-b84fccd6bc12.rna_seq.augmented_star_gene_counts.tsv","PRO",0.866839598315443,0.00327479522345691,0.231565493736424,0.447290719927246,0.866839598315443
"4d26557f-db8a-4486-b265-df46a9779d86.rna_seq.augmented_star_gene_counts.tsv","MES",0.807211018022875,0.523609112234025,0.580926677807094,0.807211018022875,0.676207710960404
"8daad469-c921-477a-8786-721e9418795e.rna_seq.augmented_star_gene_counts.tsv","IMR",0.758697637357148,0.599014962247255,0.758697637357148,0.551971912941432,0.315631717789823
"eba440bf-7924-4bee-9c1b-684acc65aed5.rna_seq.augmented_star_gene_counts.tsv","DIF",0.66087700510691,0.66087700510691,0.587183050060573,0.311420172745682,0.391823040920293
"850ac9a7-0b03-493b-abd7-a2cad3ce1e23.rna_seq.augmented_star_gene_counts.tsv","IMR",0.679819889369527,0.482074925958087,0.679819889369527,0.371274387459227,0.477730071746746
"01b83536-edd8-482a-bff6-01d0bb9970d5.rna_seq.augmented_star_gene_counts.tsv","DIF",0.801571745336345,0.801571745336345,0.538358424449136,0.682952053843934,0.590900637783706
"09afd98b-1da0-4de9-be52-8f8f595c3dfe.rna_seq.augmented_star_gene_counts.tsv","IMR",0.671017274013056,0.55737551700933,0.671017274013056,0.564687270417466,0.420022863638456
"ca1f772a-da2c-4c21-9f25-f7c4144637c3.rna_seq.augmented_star_gene_counts.tsv","DIF",0.725726354729862,0.725726354729862,0.477597776721567,0.119767098625528,0.0471026402776879
"8c985ded-ab7e-4792-b373-8670db4f2ed7.rna_seq.augmented_star_gene_counts.tsv","DIF",0.728932247575454,0.728932247575454,0.560533996233625,0.318679183681723,0.537282484198897
"c5318c3f-ea9a-421a-be7c-26fa120568c6.rna_seq.augmented_star_gene_counts.tsv","DIF",0.552034444643372,0.552034444643372,0.509760754903558,0.549701895631894,0.465324634702513
"8ce770db-df49-4c86-b57b-3d98375f65c9.rna_seq.augmented_star_gene_counts.tsv","DIF",0.601799096433239,0.601799096433239,0.491536943825595,0.274701400345694,0.477741438768751
"2e3b43ae-a0aa-4d7e-a66e-07d4a88b16e8.rna_seq.augmented_star_gene_counts.tsv","PRO",0.816213538677083,0.345584191938837,0.344239531042418,0.300189236438362,0.816213538677083
"1bbb5ca6-937e-4f18-a2a5-b02d0738a4c9.rna_seq.augmented_star_gene_counts.tsv","PRO",0.690852401576579,0.514776639274781,0.630353752094387,0.553448682114222,0.690852401576579
"29d7b853-8865-4ac6-8640-701867c4ef6b.rna_seq.augmented_star_gene_counts.tsv","PRO",0.60978823687918,0.512836753612687,0.54214617701852,0.368098161630308,0.60978823687918
"1eacd17c-5634-465d-83d4-d39d136d0ce2.rna_seq.augmented_star_gene_counts.tsv","DIF",0.846739493819465,0.846739493819465,0.520712456423667,0.303114342489631,0.188056985844349
"85eefeaf-be74-41e0-980a-0b16bc47cbc9.rna_seq.augmented_star_gene_counts.tsv","IMR",0.779946372874819,0.5252796141717,0.779946372874819,0.410033690438233,0.40211053715305
"95184079-0806-49b9-8bf7-edd8aaca0ba2.rna_seq.augmented_star_gene_counts.tsv","IMR",0.866671728262455,0.719963148782136,0.866671728262455,0.632479248371017,0.231574753785091
