"sample","assigned_subtype","max_score","C1","C2","C4","C5"
"37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv","C1",2.01544640493257,2.01544640493257,-0.76406652778149,-1.97051503298353,0.797968706079796
"03c8e4fe-1e07-4ea3-a154-c17c2e8af508.rna_seq.augmented_star_gene_counts.tsv","C2",0.449495271765451,0.332070236627952,0.449495271765451,-0.439348999864379,-0.270279614334351
"b6984d71-6903-423e-a1b0-e98ccc3be29f.rna_seq.augmented_star_gene_counts.tsv","C1",1.72859305218918,1.72859305218918,1.19232503269035,-1.74052374780336,-0.733001631984976
"ac2d95d8-5495-476e-860c-5c646b3b740e.rna_seq.augmented_star_gene_counts.tsv","C1",0.989855810367686,0.989855810367686,-0.35069389597999,-1.04464379463178,-0.109351280254823
"109c4aee-66f6-4015-8fab-969bd538fd61.rna_seq.augmented_star_gene_counts.tsv","C1",0.941012007080503,0.941012007080503,-0.684638655455783,-1.08976488284045,0.883427077985304
"7370550b-9232-4382-ba1c-5d3ff2a69da1.rna_seq.augmented_star_gene_counts.tsv","C4",0.779748153817277,-0.760763351211237,0.0685771657417891,0.779748153817277,-0.153452642289824
"d9b8df95-099e-400e-895d-9f2d5ce4f348.rna_seq.augmented_star_gene_counts.tsv","C2",1.19951827195222,-0.780028986151756,1.19951827195222,0.610063735831162,-0.332850537502732
"fa7c3641-365e-469d-86fd-2e6de18e49fc.rna_seq.augmented_star_gene_counts.tsv","C5",0.231947090002438,-0.158767705998,-0.0630066371242086,0.0865028175672534,0.231947090002438
"03752bc9-46d3-4f39-8313-3050134be0db.rna_seq.augmented_star_gene_counts.tsv","C5",0.553764986613912,0.0107255038485785,-0.422853622301525,-0.0463766666829248,0.553764986613912
"21d6ea46-7964-4c21-8829-13f2cfd99829.rna_seq.augmented_star_gene_counts.tsv","C2",1.22729170729611,0.115380038966221,1.22729170729611,-0.191743384976564,-0.596152868734676
"c3955ac8-3d67-448a-9cdd-683afd745ffa.rna_seq.augmented_star_gene_counts.tsv","C2",2.73066056314998,-0.467006866796693,2.73066056314998,0.920700232400249,-2.09590200899511
"cad2eb6b-0dff-4e52-9d0e-baf5f4997089.rna_seq.augmented_star_gene_counts.tsv","C2",0.554598212047981,-0.698997778922079,0.554598212047981,0.498237468475294,0.143628661873696
"91ce2bbd-b743-4250-98c3-42fec28b9d49.rna_seq.augmented_star_gene_counts.tsv","C1",0.703943044538488,0.703943044538488,0.168607450507634,-0.776532433415244,0.112888598949525
"6ec47cac-85ce-4536-a51d-346a0e281261.rna_seq.augmented_star_gene_counts.tsv","C4",0.763573255787105,-0.708277990290084,0.532237102813388,0.763573255787105,-0.725295514123508
"fdf2c36f-0cee-44d6-8d80-2717b9d044bb.rna_seq.augmented_star_gene_counts.tsv","C2",4.65790860363745,0.82026101801645,4.65790860363745,-0.98866608950595,-2.28311197052014
"5e46819c-e79e-496f-9903-82b5c155a78b.rna_seq.augmented_star_gene_counts.tsv","C2",2.31270814294373,-0.464405568244174,2.31270814294373,0.432085689004073,-1.97893362602124
"5257902c-d131-4599-aa89-6a318efb0586.rna_seq.augmented_star_gene_counts.tsv","C2",0.995385843682171,0.361219820683419,0.995385843682171,-0.0545630738490262,-2.05134185343288
"50c62016-a463-4dba-a179-146df17fb5dd.rna_seq.augmented_star_gene_counts.tsv","C5",1.73338018684768,-0.941872373353331,-1.32168203863077,0.700597234694461,1.73338018684768
"f9e43abb-04fc-45c2-9a74-61a2bea4eeec.rna_seq.augmented_star_gene_counts.tsv","C4",0.971727971867587,-0.814334034444114,0.771430318703496,0.971727971867587,-0.960221565874209
"b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv","C5",0.961558057337934,0.749460955947896,-0.955221810971176,-0.827538175735141,0.961558057337934
"6670929c-6c96-4256-affa-910687f99a45.rna_seq.augmented_star_gene_counts.tsv","C2",1.73567180747022,-0.731784098414028,1.73567180747022,0.713972803912795,-1.68585928370975
"525a600e-544a-436f-926e-522ad287f188.rna_seq.augmented_star_gene_counts.tsv","C5",1.3365247384716,-0.518124198983811,-1.10738186987418,0.355625212960474,1.3365247384716
"a2e43a42-ba42-4666-8431-47d4dc22dba2.rna_seq.augmented_star_gene_counts.tsv","C5",1.10398071838119,-0.844237329092961,-0.91727314090768,0.65218085336433,1.10398071838119
"d59c9b4d-960f-4fd7-9a78-6b3bd9d31e06.rna_seq.augmented_star_gene_counts.tsv","C4",2.8776949093086,-0.838204618175626,-0.558282385424427,2.8776949093086,-0.993943318200962
"d7735ff1-203e-4a8b-b189-e36fa25da887.rna_seq.augmented_star_gene_counts.tsv","C5",1.21083610980751,0.329105922298392,-0.921830821268095,-0.69759299854717,1.21083610980751
"6311e779-54f1-4b2e-b3f0-488145efbd02.rna_seq.augmented_star_gene_counts.tsv","C4",0.587694934149085,-0.675953726289993,0.305776040173621,0.587694934149085,-0.173600410989652
"6f9bb9a5-b2d8-42c1-94fc-05eb778c1f0d.rna_seq.augmented_star_gene_counts.tsv","C5",0.752347577633722,-0.134713600949802,-0.630056202901709,0.0366314531338714,0.752347577633722
"d905f784-10c0-466f-b2a9-58b12bf69e1d.rna_seq.augmented_star_gene_counts.tsv","C2",1.13745247644413,-0.0433312385191054,1.13745247644413,0.255674058315862,-0.807983275548884
"ad4b3bef-a8f4-47ca-b0a2-e7a7dbb0ecdc.rna_seq.augmented_star_gene_counts.tsv","C2",0.953691784540218,-0.351638503888481,0.953691784540218,0.44130236479886,-1.0380094693727
"807a3beb-0dfc-42b6-9995-1c93b73ce349.rna_seq.augmented_star_gene_counts.tsv","C1",1.54174566307503,1.54174566307503,1.00573576572283,-1.29846063116121,-1.07426221798198
"c3482424-68d5-43cd-a75c-a1cefa68e6d0.rna_seq.augmented_star_gene_counts.tsv","C1",0.758923948248856,0.758923948248856,0.672644132747826,-0.659748036424364,-1.11063773688935
"13e069ad-b3f9-48e6-93f8-24060058ed43.rna_seq.augmented_star_gene_counts.tsv","C2",1.75187200648847,-0.558525729237406,1.75187200648847,0.49687456463602,-0.783027694579454
"24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv","C1",1.1088928334511,1.1088928334511,-0.859825352498264,-1.01745987406881,-0.40430886969895
"8b8aae66-3fb7-4875-81e3-601ccbc3bb82.rna_seq.augmented_star_gene_counts.tsv","C2",2.5833866704067,0.738618169260476,2.5833866704067,-0.816343183240158,-1.61330065665676
"4793d6ae-2289-4825-9d9b-5b217a0837e5.rna_seq.augmented_star_gene_counts.tsv","C4",0.597180735458193,-0.522465797313304,0.480409804499552,0.597180735458193,-0.592102837600728
"4d8ce68c-cba9-44e2-be95-477c938fdd73.rna_seq.augmented_star_gene_counts.tsv","C1",0.399200797978998,0.399200797978998,-0.133734883625718,-0.184813428312779,-0.12784098684794
"03462bef-e22d-42c1-8360-f2a3404e698d.rna_seq.augmented_star_gene_counts.tsv","C1",1.71973736338879,1.71973736338879,0.373195621404625,-1.75417720278928,-0.636893247227495
"9ae61124-172b-4d16-aadc-bc7c096002cf.rna_seq.augmented_star_gene_counts.tsv","C4",0.87111917786119,-0.834053704862459,-0.170477910375226,0.87111917786119,0.310048191197875
"2458e827-5ac6-4d31-8ad4-b335e7f787cd.rna_seq.augmented_star_gene_counts.tsv","C1",0.862408417257903,0.862408417257903,-0.57198847128002,-0.613233442963664,0.278243368059605
"00d52735-8d5a-405b-a26f-52a4f1ab6df8.rna_seq.augmented_star_gene_counts.tsv","C2",1.84073387518074,-0.493138157411817,1.84073387518074,0.451541911017549,-0.624292992229274
"94e50abd-1c5d-4267-b36e-25d229716049.rna_seq.augmented_star_gene_counts.tsv","C1",0.465138722525486,0.465138722525486,-0.588060819886877,-0.0843165840324165,0.0563227596777145
"532e54f3-48e3-466f-8d1c-61f62fe31cc4.rna_seq.augmented_star_gene_counts.tsv","C5",0.562839279269141,0.556422815074813,-0.1431565676335,-0.721332568836918,0.562839279269141
"88e85e7b-16f4-484a-8f20-541f0900ff44.rna_seq.augmented_star_gene_counts.tsv","C1",0.457527783128023,0.457527783128023,0.00140457718482186,0.0161035148669622,-0.807674777637679
"7de8593c-b0fc-4a23-a1e9-9a066502777b.rna_seq.augmented_star_gene_counts.tsv","C4",0.468739340489083,-0.451770634815731,-0.724835619666907,0.468739340489083,0.147464949014786
"f6e55165-bb0d-4bb1-9f72-f29d355b7b8d.rna_seq.augmented_star_gene_counts.tsv","C2",1.11774404298032,0.450955025261069,1.11774404298032,-0.423280463714266,-1.46810409725287
"d6472bd0-b4e2-4ed1-a892-e1702c195dc7.rna_seq.augmented_star_gene_counts.tsv","C4",0.80170835870588,-0.709877337519793,-1.03032399943282,0.80170835870588,0.796432772539844
"06bfef84-bc96-4d26-a658-3da2432dd948.rna_seq.augmented_star_gene_counts.tsv","C4",0.638573532554445,-0.711543933620067,0.468432508477919,0.638573532554445,-0.461135775904985
"e7ae8300-261d-4bea-9ecd-3d7f551daefc.rna_seq.augmented_star_gene_counts.tsv","C1",1.45721315034737,1.45721315034737,1.16438988769946,-1.44331782091868,-1.24636516615765
"5d9a6911-c16e-4b16-8d56-2b99a9fbce3f.rna_seq.augmented_star_gene_counts.tsv","C4",0.612525574790588,-0.550072433543765,-0.718480598089921,0.612525574790588,0.487352303414368
"4d444647-db80-41e2-b7dd-148690e2b3c2.rna_seq.augmented_star_gene_counts.tsv","C1",1.71829176181503,1.71829176181503,0.0779722950507134,-1.71119859748516,-0.54590222309928
"ecf72b78-167b-4353-87bd-ca38c7c1d0a0.rna_seq.augmented_star_gene_counts.tsv","C4",0.434941980317912,-0.498864348301518,-0.108200055502298,0.434941980317912,0.0647028639782589
"3906ba4a-96da-4833-a237-b402ffe42da5.rna_seq.augmented_star_gene_counts.tsv","C2",0.366415704979738,0.327144428962161,0.366415704979738,-0.0835645421568595,-0.499968533541774
"793b24af-b8e0-4ecd-a07a-5710a4cb67bc.rna_seq.augmented_star_gene_counts.tsv","C4",0.912615355378316,-1.07705157966922,-0.435798294017634,0.912615355378316,0.611828796836009
"f5f0cecd-ef58-47e5-a8e9-0788d7f00248.rna_seq.augmented_star_gene_counts.tsv","C2",0.565980301774276,0.0219333125651969,0.565980301774276,0.067727176980415,-0.863520315186569
"7ac150f1-a758-4259-b65d-52e51bc3fb1f.rna_seq.augmented_star_gene_counts.tsv","C4",0.231219130567782,-0.454465849381458,-0.439411605031455,0.231219130567782,0.101159636893181
"0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv","C1",2.23514981550628,2.23514981550628,0.541310575446158,-2.25393291521182,-0.665760483472084
"1e36ddde-f989-45b5-a887-d7c6ac41aaeb.rna_seq.augmented_star_gene_counts.tsv","C2",4.01780821185839,-0.678023987546505,4.01780821185839,0.435341104420374,-2.15529014281522
"1730a0a1-8a5a-4532-a35e-4e4db4a4b4b6.rna_seq.augmented_star_gene_counts.tsv","C2",2.43786685912918,-0.442287887011035,2.43786685912918,0.682315420320136,-3.01940812914224
"861aa222-1133-4423-9746-6a0d1b8e5163.rna_seq.augmented_star_gene_counts.tsv","C5",1.06990157067248,-0.767636180030158,-0.674087994352482,0.645935190853142,1.06990157067248
"8e1e205e-342c-4434-a78d-fc206a85003d.rna_seq.augmented_star_gene_counts.tsv","C1",2.39362295774016,2.39362295774016,0.403965331857509,-2.4481424880317,0.0664815964848584
"1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv","C5",1.22104602972109,-0.670787050767196,-0.956844187976047,0.623858151893223,1.22104602972109
"de46493c-07c7-4884-9361-8ab7d5cd0a72.rna_seq.augmented_star_gene_counts.tsv","C4",0.272969975094475,-0.123385680602014,-0.585896042256532,0.272969975094475,-1.00425630233717
"9502e51f-a360-4ca0-92fa-70f78ecf9b04.rna_seq.augmented_star_gene_counts.tsv","C2",1.99763111806675,-0.614039209776101,1.99763111806675,0.492918922114077,-0.754258566146538
"d34ab5f4-ced0-436d-be8e-28f8f58e228d.rna_seq.augmented_star_gene_counts.tsv","C4",0.442372260984825,-0.422651391547348,-0.296390322024703,0.442372260984825,0.401734996148915
"0538f774-31e5-4f0f-868e-c651a2551cb3.rna_seq.augmented_star_gene_counts.tsv","C2",1.08308988925818,-0.679644384224915,1.08308988925818,0.839184074969788,-1.06245035598122
"412e9725-b56c-4b7b-b6cb-6d32ccddb96d.rna_seq.augmented_star_gene_counts.tsv","C5",1.60404220501482,-0.434588666271385,-1.22387527344593,0.156789461067418,1.60404220501482
"676462aa-e44e-4f39-a9cb-222e8815bdfc.rna_seq.augmented_star_gene_counts.tsv","C4",0.618380748220123,-0.770568573373065,0.32736876074732,0.618380748220123,-0.665062258304156
"68021dd4-be26-40e0-b69d-de199b6ea838.rna_seq.augmented_star_gene_counts.tsv","C5",0.981002433006299,-0.257159147994083,-1.08889778262676,0.0653793185181655,0.981002433006299
"ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv","C2",2.52954447744505,0.74152632694994,2.52954447744505,-0.62389996929664,-2.19698469204498
"fb2b534e-f659-4f1f-8f03-7be4818b3547.rna_seq.augmented_star_gene_counts.tsv","C4",0.508396078886599,-0.680451117261361,-0.568041594876394,0.508396078886599,0.456537309298281
"ba7d73f8-16bf-493c-bb33-9121ceda8a89.rna_seq.augmented_star_gene_counts.tsv","C2",1.00252028665172,-0.423761441934309,1.00252028665172,0.453150135411395,-0.235250089157478
"876a27db-292d-49f1-80b9-da35cb0cb186.rna_seq.augmented_star_gene_counts.tsv","C5",0.815282540684671,-0.643841504427942,-0.655288379714796,0.545649400970699,0.815282540684671
"278dc83a-1488-4a81-8e24-56b784c77796.rna_seq.augmented_star_gene_counts.tsv","C1",5.23755247458407,5.23755247458407,0.342742723670383,-4.92435189718077,-0.779610976479303
"23d2011e-aab7-4dda-b818-55d6fa86503b.rna_seq.augmented_star_gene_counts.tsv","C5",1.83846751113587,-0.489769776095414,-1.30449945350665,0.251841370902299,1.83846751113587
"f691c28c-5b0d-4b28-8b05-030dd07a2b13.rna_seq.augmented_star_gene_counts.tsv","C1",0.710610248600352,0.710610248600352,-0.158975477837397,-0.818269367017529,0.400547443690518
"22a0a810-bcf2-4e89-aa7d-bcbdbf88fb82.rna_seq.augmented_star_gene_counts.tsv","C2",0.833053808780337,-0.482849215797312,0.833053808780337,0.610574827739252,-0.960098252778364
"037a7fa8-e684-4548-805c-845c3df9e188.rna_seq.augmented_star_gene_counts.tsv","C4",0.799477780895554,-0.917774768381096,-0.251463067873089,0.799477780895554,-0.183347740327581
"e5122ef6-16e7-4c8b-882c-737ace21f6a1.rna_seq.augmented_star_gene_counts.tsv","C1",3.96233030447662,3.96233030447662,0.819083887571649,-3.61004749948804,-1.22047115018126
"1c955b7d-6c23-4f92-83d5-d5420d3e6d22.rna_seq.augmented_star_gene_counts.tsv","C5",0.808176256562377,0.0900304252663269,-0.779951189802753,-0.324210649317469,0.808176256562377
"b44c4388-8fd4-4d11-90f9-bd7497707b73.rna_seq.augmented_star_gene_counts.tsv","C5",0.538732487854136,-0.518911120723453,-0.431795879602457,0.479240887117305,0.538732487854136
"ba187e93-15e0-4681-9c0f-f4d346cfe1a8.rna_seq.augmented_star_gene_counts.tsv","C5",0.621009303404812,-0.576554449885634,-0.0774164607355137,0.459821551510025,0.621009303404812
"767664c5-0307-4a70-aaea-6601aa45e546.rna_seq.augmented_star_gene_counts.tsv","C1",0.864285825327827,0.864285825327827,-0.795558479673535,-0.639976478587474,0.350904730086293
"78c61237-b889-4cb8-bb8e-eacd33b3538f.rna_seq.augmented_star_gene_counts.tsv","C5",1.66746005878827,0.277862862581093,-1.06256814982513,-0.721880146908642,1.66746005878827
"d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv","C1",1.66770864738188,1.66770864738188,-0.399654408013268,-1.69039535966556,0.565445582945858
"04f0900d-efc7-498d-a8eb-aea677094877.rna_seq.augmented_star_gene_counts.tsv","C1",2.54923011861942,2.54923011861942,-0.837794388446236,-2.30010977565515,0.236833401518132
"ce797402-bbd4-4ad0-8b02-b44d6b30f70e.rna_seq.augmented_star_gene_counts.tsv","C1",2.71540221186725,2.71540221186725,-0.174135994756584,-2.44641298729877,-0.347499936858324
"72e3b5ff-0679-4d43-a7c2-697635faa1fc.rna_seq.augmented_star_gene_counts.tsv","C5",0.675534953782408,-0.106715669290667,-0.729299065932885,0.00090994630835104,0.675534953782408
"1d39253a-1714-4371-942f-98acaf24a4f9.rna_seq.augmented_star_gene_counts.tsv","C1",0.994045304051942,0.994045304051942,-0.470277692912621,-0.98614367447769,0.108504777684093
"bf0b1fa1-16b5-44ed-bbdd-535835f2c4e9.rna_seq.augmented_star_gene_counts.tsv","C5",1.15811560405636,-0.120318084364547,-1.08635260046417,0.0324111941161142,1.15811560405636
"3245bf16-6e24-4585-86c3-6eebac80d2c9.rna_seq.augmented_star_gene_counts.tsv","C2",2.2558548852529,0.0942536890783964,2.2558548852529,0.197636977482653,-1.52942751222848
"21ff9928-00f0-4b96-8d70-35e9bfad5d40.rna_seq.augmented_star_gene_counts.tsv","C5",1.22379023891103,-0.664418067967104,-1.275653783892,0.372281476339972,1.22379023891103
"846a9737-f1d2-4c15-8023-360f22805491.rna_seq.augmented_star_gene_counts.tsv","C5",0.482260465769124,-0.147533288631768,-0.104947086531188,0.0733459694758655,0.482260465769124
"62bea110-bff8-4d67-a920-77d3f2d85d13.rna_seq.augmented_star_gene_counts.tsv","C5",0.994148673655675,0.24234004008491,-1.03541992663666,-0.362949728558837,0.994148673655675
"0b6de433-c314-478c-93bc-2961355b43ce.rna_seq.augmented_star_gene_counts.tsv","C2",0.99135469087006,0.204007438879725,0.99135469087006,0.0125156742271882,-1.20783724276863
"e4345410-d8f9-498c-b4fe-d6e951bd1f9c.rna_seq.augmented_star_gene_counts.tsv","C5",0.986525326863859,-0.3586904481506,-0.654444690236713,0.17341399201458,0.986525326863859
"d779f8e6-b653-4d7e-bfa4-729b9caf329d.rna_seq.augmented_star_gene_counts.tsv","C5",0.580086478235811,-0.595104753230128,-0.84095745859524,0.576337089268253,0.580086478235811
"eb300488-c9f0-4cb4-9bf5-00fc749360b9.rna_seq.augmented_star_gene_counts.tsv","C2",0.706128566222044,0.192666818059029,0.706128566222044,-0.0342214368168711,-1.7256143282806
"59fd8143-0e82-4c16-acb3-c54e518248fb.rna_seq.augmented_star_gene_counts.tsv","C1",0.478497226575472,0.478497226575472,0.22585201496047,-0.458413760290207,0.247742151001448
"cac17859-2779-4a77-98b7-3c6e392f0f1e.rna_seq.augmented_star_gene_counts.tsv","C2",0.930018234764673,-0.791281952173695,0.930018234764673,0.835546928526059,-0.963019090324567
"8e3391f6-45fe-43c4-8b3d-2d247e75e223.rna_seq.augmented_star_gene_counts.tsv","C2",1.74301682715875,-0.404829007257675,1.74301682715875,0.685952228369228,-1.25032269970934
"f08b0e14-26ec-4a08-8668-66d0137d72b1.rna_seq.augmented_star_gene_counts.tsv","C4",0.649623676776767,-0.247510827007504,-0.273960926125513,0.649623676776767,0.354304692800015
"c5de138c-103d-4a75-a2eb-7279c1046d0d.rna_seq.augmented_star_gene_counts.tsv","C5",1.70111008967282,-0.854073611107919,-1.39984574905886,0.423399030371334,1.70111008967282
"e2282ea0-e21f-439d-899b-55a42119cd50.rna_seq.augmented_star_gene_counts.tsv","C4",0.377170293236638,-0.194964696221821,0.327747770643783,0.377170293236638,-1.1722376608123
"e0359ee9-8ff1-4f46-9d5e-6dd51f0d7d6a.rna_seq.augmented_star_gene_counts.tsv","C5",0.942113831610573,-0.253061125020707,-0.53955087316403,0.180699770169344,0.942113831610573
"e8725b9d-f94d-4206-bb2b-4f67ad48487a.rna_seq.augmented_star_gene_counts.tsv","C4",0.280392225916429,-0.00308114673239065,-0.281096020590703,0.280392225916429,-0.287466582816789
"161a0325-0f8a-4d41-be34-6740025c4435.rna_seq.augmented_star_gene_counts.tsv","C2",1.27539037011954,-0.659442432920509,1.27539037011954,0.466076892484454,-0.47051149595414
"2d1f87db-68ea-4a99-beab-ac630a5b407a.rna_seq.augmented_star_gene_counts.tsv","C1",2.85736758267485,2.85736758267485,0.141798623672035,-2.61807420118521,-0.239156053478289
"7477b82e-dc6c-4bf4-ba14-b7d33a867161.rna_seq.augmented_star_gene_counts.tsv","C5",1.10968746529321,0.732753027877818,-0.914347673285193,-0.771671409539789,1.10968746529321
"4f1e300b-a17e-4226-ab42-802c382ac826.rna_seq.augmented_star_gene_counts.tsv","C4",0.697422106149987,-0.89072393468523,-0.436869542897894,0.697422106149987,0.339882683248453
"b7b8a33a-46af-4ae9-aea3-a8d18d27c0ab.rna_seq.augmented_star_gene_counts.tsv","C5",0.16907865085535,-0.039897008258096,-0.0712597699917281,-0.0345358181830549,0.16907865085535
"6e7487d8-ad27-46b8-9a50-eab558676946.rna_seq.augmented_star_gene_counts.tsv","C4",0.533941310892077,-0.63112632092581,-0.100611652950338,0.533941310892077,0.177761103268561
"880f1d5d-52b1-494c-83ed-164437af010f.rna_seq.augmented_star_gene_counts.tsv","C4",0.817802868747567,-0.703515316191787,0.678029295289189,0.817802868747567,-0.591341328298646
"e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv","C4",1.17084581777182,-0.765385694730482,0.877191509634224,1.17084581777182,-0.587069316301237
"505c0f45-5452-4d4c-aecf-35d78b41a3b4.rna_seq.augmented_star_gene_counts.tsv","C1",1.80107881146696,1.80107881146696,0.841527233863693,-1.69797725526345,-0.759225654208776
"40578293-a4b2-449e-bcdb-f6ae9bfbc3e2.rna_seq.augmented_star_gene_counts.tsv","C5",1.28852465786034,-0.722985381427178,-1.17990752275741,0.578987045623007,1.28852465786034
"c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv","C5",1.46867523756678,-0.0234069318992981,-1.22664300722477,-0.334403414312841,1.46867523756678
"2b12b5be-f274-4a43-b69b-24b736e2bcac.rna_seq.augmented_star_gene_counts.tsv","C5",1.20721174068123,-0.91951816420981,-1.23631474461711,0.830066324009293,1.20721174068123
"216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv","C1",1.68457692807968,1.68457692807968,-0.460159837410636,-1.3678531779129,0.135918789048173
"30351cfc-3af6-45bb-9106-9a1fc6ae7bcc.rna_seq.augmented_star_gene_counts.tsv","C5",1.68310862373131,-0.830097360275236,-1.19571298543043,0.293977190771857,1.68310862373131
"02d00dd6-708d-46a9-b885-d6d14eed564d.rna_seq.augmented_star_gene_counts.tsv","C5",1.05567943112824,-0.469538713951574,-1.0290072976889,0.346239162625733,1.05567943112824
"86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv","C4",0.868499546603982,-0.901307759620884,-0.676601571681161,0.868499546603982,0.248457624139765
"53eaeb7f-a3c6-46df-b1ff-fb40cb84912e.rna_seq.augmented_star_gene_counts.tsv","C2",1.41238887295209,-0.654636808138612,1.41238887295209,0.69046564606595,-1.04213938643088
"f6e1478c-72b3-45ae-a328-bba09df4a0a5.rna_seq.augmented_star_gene_counts.tsv","C4",0.625270843067449,-0.718891552999673,-0.539021487677219,0.625270843067449,-0.265560184060189
"7e2f7b6d-46d7-4b37-86d8-354da4408713.rna_seq.augmented_star_gene_counts.tsv","C5",0.510628275351514,-0.536684634185252,-0.756099518911622,0.437762517392295,0.510628275351514
"51b41730-a7f8-4b00-9f17-808c5057077f.rna_seq.augmented_star_gene_counts.tsv","C4",0.670269389905887,-0.738813186497892,-0.601448231556281,0.670269389905887,0.410652145601677
"d329a391-79e4-4ce0-b335-0e8a4074ba58.rna_seq.augmented_star_gene_counts.tsv","C4",0.692286047637104,-0.657557107517003,0.0547454308550334,0.692286047637104,-0.771761821008619
"61b94289-2f3d-45ab-94d9-80278e53da3b.rna_seq.augmented_star_gene_counts.tsv","C1",0.338846031971534,0.338846031971534,-0.0177426537610481,-0.169886671984516,-0.00451244395014367
"6965bf9d-d903-428d-91f1-c240967edb77.rna_seq.augmented_star_gene_counts.tsv","C4",0.539082720358918,-0.591504307503891,0.358705348861781,0.539082720358918,-0.479439761609521
"299f99cd-e2df-4266-a488-4f8f48aa68d9.rna_seq.augmented_star_gene_counts.tsv","C2",1.25688704796706,-0.815347089640153,1.25688704796706,1.19452304949557,-1.97714453967438
"f25d516a-d4ea-4f89-9f6e-9f41c1634505.rna_seq.augmented_star_gene_counts.tsv","C2",0.988931156101907,-0.563168526769704,0.988931156101907,0.479299862603849,-0.292611038553747
"53d87f0d-55f7-473d-b5ec-ccf8d1447ec0.rna_seq.augmented_star_gene_counts.tsv","C1",2.34222051188782,2.34222051188782,0.247483674474671,-2.16065424396806,-0.685456710862504
"08a88278-e3c9-4646-8d9f-6913ba17a009.rna_seq.augmented_star_gene_counts.tsv","C2",1.08920901238731,-0.752808869216001,1.08920901238731,0.468818888502184,-0.00697684717494364
"b9ac701c-5ec1-49bb-b988-7799a603981d.rna_seq.augmented_star_gene_counts.tsv","C2",0.72493716168321,-0.538947504518563,0.72493716168321,0.513695095033275,-0.447517524856408
"99fea937-9d25-46e5-8fcf-b8319d0fa002.rna_seq.augmented_star_gene_counts.tsv","C4",0.391465569503025,-0.389971366667407,0.273955947980524,0.391465569503025,-0.542199431696275
"d9d0bbf5-4b7e-471b-9481-fe3706d480ab.rna_seq.augmented_star_gene_counts.tsv","C4",1.03924264237291,-0.656027522772909,0.0654419637908044,1.03924264237291,-0.611998244532002
"137283ac-bd8f-424a-bf5b-e70b05b6a3e9.rna_seq.augmented_star_gene_counts.tsv","C5",0.408123973019853,-0.425820678871309,0.117083662256977,0.322217632157083,0.408123973019853
"b849f8c0-4937-4e95-bfc7-c8da9340d021.rna_seq.augmented_star_gene_counts.tsv","C4",0.540411420161748,-0.596581100730193,0.305845163537455,0.540411420161748,-0.387095600043435
"d4a99056-1263-41dd-910a-a5a34394cf42.rna_seq.augmented_star_gene_counts.tsv","C2",1.71110018692694,-0.242321117785381,1.71110018692694,0.286477039896098,-1.77263045720639
"24c88f11-3839-493f-9357-f8be5bbadaf6.rna_seq.augmented_star_gene_counts.tsv","C5",0.79645747772174,-0.378412373449119,-0.902689260416784,0.175148520828925,0.79645747772174
"d9112d90-1e2f-4359-bf56-7ea55802a50f.rna_seq.augmented_star_gene_counts.tsv","C4",0.667741555744688,-0.828672369569387,-1.00066505765381,0.667741555744688,0.249816291523793
"3e81ddc0-4479-48c8-a93d-a63b9eb4e8c0.rna_seq.augmented_star_gene_counts.tsv","C1",1.89317055319979,1.89317055319979,0.173937126366949,-1.73125802760671,-0.318058111355182
"41bdbd88-b4b2-4884-8a44-b34656ae4156.rna_seq.augmented_star_gene_counts.tsv","C5",1.15163096071127,-0.966162146955828,-0.99538060071341,0.78041723358457,1.15163096071127
"c99fbe90-c684-42dd-ba96-66aa1f1295d8.rna_seq.augmented_star_gene_counts.tsv","C5",1.15421351427063,-0.236438537578369,-0.870456261994714,-0.00297269178387515,1.15421351427063
"f43a4550-8d3e-44c5-ad1a-2b0d173809db.rna_seq.augmented_star_gene_counts.tsv","C1",0.989675895019757,0.989675895019757,-0.222559040318478,-0.927792525614971,0.102336366931806
"1d359158-291b-4629-bd6f-0d605ac6afa7.rna_seq.augmented_star_gene_counts.tsv","C1",0.960411769525244,0.960411769525244,0.1320536097518,-0.887906022082074,-0.480211273571623
"8a98119d-760e-49dd-84e7-1b97079b0397.rna_seq.augmented_star_gene_counts.tsv","C2",4.03880245926208,-0.180265985449377,4.03880245926208,0.414669856994872,-2.45312244511783
