cluster,miRNA,mean_in_cluster,mean_other_clusters,log2fc_vs_rest,p_value,fdr
2,hsa-mir-27a,8.929691320644158,9.295021757169824,-0.36533043652566555,0.0021225850477002237,0.012934502634423238
2,hsa-let-7a-3,14.124664244404917,14.490298169355755,-0.36563392495083846,2.5004044826388525e-4,0.0021084491853603296
2,hsa-mir-576,1.9300237574192285,2.298556847516362,-0.36853309009713353,0.0037061895972465737,0.020797322919800916
2,hsa-mir-3655,-1.0858539890685388,-0.7172966124559345,-0.36855737661260435,0.0026050482876051016,0.015335378598731918
2,hsa-let-7a-1,14.113167337909664,14.482733860289963,-0.36956652238029974,2.1934299654776464e-4,0.0019115925956118033
2,hsa-let-7a-2,14.11359749210137,14.48339590775159,-0.3697984156502194,2.311710616889518e-4,0.0019924135703578167
2,hsa-mir-191,10.00584640908033,10.375901702985695,-0.37005529390536473,3.228591605036399e-4,0.002582873284029119
2,hsa-mir-2355,0.9805791301491301,1.350850665285195,-0.3702715351360649,0.01355574288800871,0.05906971761255192
2,hsa-mir-1323,-1.52231049992999,-1.1500552901455023,-0.37225520978448756,0.02311214746210489,0.09053511319085494
2,hsa-mir-3616,-1.2370129545225261,-0.8613026213337303,-0.3757103331887959,0.00270405193637317,0.01579895513386571
2,hsa-mir-150,8.88904074599461,9.266651699582713,-0.37761095358810337,0.05867483921679633,0.18795225703942972
2,hsa-mir-1249,2.079411571763593,2.4575746654782105,-0.37816309371461765,9.338364413082179e-4,0.006556866080685332
2,hsa-mir-517c,-1.5883534367306062,-1.199227206143979,-0.3891262305866272,0.01024789617580323,0.04679539902564943
2,hsa-mir-378a,11.548348881114414,11.937865728887253,-0.389516847772839,0.003053832393769188,0.017514626964264462
2,hsa-mir-378d-2,-1.0031922167790437,-0.6135444971845485,-0.3896477195944952,0.0039315009374738304,0.021748728590280767
2,hsa-mir-378d-1,-1.178942558392247,-0.7877869053184504,-0.3911556530737966,3.094309823856683e-4,0.002514126731883555
2,hsa-mir-512-1,-1.6270902171234383,-1.2358818006831518,-0.3912084164402865,0.004604659134405333,0.02468477061743065
2,hsa-mir-21,12.031868733797365,12.426914113117173,-0.3950453793198072,0.06014032739459208,0.19107721127406038
2,hsa-mir-452,2.7466058807505287,3.1458805144590456,-0.3992746337085169,0.118100098441502,0.30964059423318174
2,hsa-mir-15a,3.2799042786027903,3.680477416052319,-0.4005731374495287,0.015282701897207901,0.06443517556660627
2,hsa-mir-1271,1.784820367802269,2.186916281959778,-0.4020959141575089,0.002463120221056638,0.01457496376184308
2,hsa-mir-590,-1.411716740587489,-1.0041899597048687,-0.4075267808826204,0.016756427663659108,0.06915351099287886
2,hsa-mir-186,6.666489001472787,7.0752135738178055,-0.4087245723450188,2.998336691550181e-4,0.0024489032663970066
2,hsa-mir-26b,6.774280552141574,7.183523094350713,-0.4092425422091388,1.9231406070392043e-5,2.4391051601472836e-4
2,hsa-mir-190a,-0.8923251262377908,-0.48051109409513987,-0.41181403214265094,0.0024266184832225438,0.014484566861475532
2,hsa-mir-148a,10.93909410114615,11.353700207240534,-0.414606106094384,0.013374562830947019,0.05860763487718356
2,hsa-mir-19b-2,-0.7369172408843463,-0.32126969208948375,-0.41564754879486254,0.027621188938790953,0.105352212089276
2,hsa-mir-26a-2,8.064056809869818,8.48491598230323,-0.42085917243341164,1.7338792910685628e-4,0.0015868012623484543
2,hsa-mir-664b,4.183788436882087,4.605846083294191,-0.42205764641210397,2.712259533382524e-4,0.0022626336214314102
